Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2023-02-18,@ NSH,1,0,1,-1,0,0,0,0,0,0,0,3,19:14,22,2023,202223,0,19:14,19:14,1154,NSH,NSH
2023-02-20,vs ANA,0,2,2,1,0,0,0,0,0,0,0,6,22:39,22,2023,202223,1,22:39,22:39,1359,ANA,ANA
2023-02-24,vs BUF,0,0,0,-2,6,0,0,0,0,0,0,6,23:53,22,2023,202223,1,23:53,23:53,1433,BUF,BUF
2023-02-28,@ TBL,0,1,1,2,0,0,0,0,0,0,0,6,20:18,24,2023,202223,0,20:18,20:18,1218,TBL,TBL
2023-03-02,vs NSH,0,0,0,-1,0,0,0,0,0,0,0,3,24:30,24,2023,202223,1,24:30,24:30,1470,NSH,NSH
2023-03-04,vs PIT,0,2,2,2,10,0,0,0,0,0,0,4,17:43,19,2023,202223,1,17:43,17:43,1063,PIT,PIT
2023-03-07,vs VEG,0,0,0,0,0,0,0,0,0,0,0,3,19:53,21,2023,202223,1,19:53,19:53,1193,VEG,VEG
2023-03-10,vs CHI,0,3,3,1,0,0,0,0,0,0,0,7,22:52,22,2023,202223,1,22:52,22:52,1372,CHI,CHI
2023-03-11,vs WPG,2,1,3,-1,2,2,2,0,0,0,0,9,22:16,26,2023,202223,1,22:16,22:16,1336,WPG,WPG
2023-03-16,vs MTL,1,3,4,4,0,0,0,0,0,0,0,3,17:56,21,2023,202223,1,17:56,17:56,1076,MTL,MTL
2023-03-18,vs NJD,1,0,1,1,0,0,0,0,0,1,0,5,20:15,26,2023,202223,1,20:15,20:15,1215,NJD,NJD
2023-03-20,@ DET,1,2,3,1,0,0,0,0,0,0,0,2,16:12,21,2023,202223,0,16:12,16:12,972,DET,DET
2023-03-21,@ PHI,1,0,1,0,0,0,0,0,0,0,0,4,22:53,21,2023,202223,0,22:53,22:53,1373,PHI,PHI
2023-03-23,vs TOR,1,0,1,-2,0,1,1,0,0,0,0,4,21:19,21,2023,202223,1,21:19,21:19,1279,TOR,TOR
2023-03-25,vs NYR,0,0,0,1,0,0,0,0,0,0,0,4,20:44,26,2023,202223,1,20:44,20:44,1244,NYR,NYR
2023-03-27,@ OTT,0,0,0,0,0,0,0,0,0,0,0,5,24:48,24,2023,202223,0,24:48,24:48,1488,OTT,OTT
2023-03-29,@ TOR,0,0,0,1,0,0,0,0,0,0,0,3,20:59,24,2023,202223,0,20:59,20:59,1259,TOR,TOR
