Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
19,2022-01-02,19,34-148,PIT,,SJS,W,0,2,2,3,0,0,0,0,0,2,0,0,2,0.0,28,19:39,0,2,9,19,32.1
20,2022-01-05,20,34-151,PIT,,STL,W,1,1,2,2,2,1,0,0,0,1,0,0,2,50.0,30,18:44,0,0,14,14,50.0
21,2022-01-06,21,34-152,PIT,@,PHI,W,0,2,2,1,0,0,0,0,0,1,1,0,2,0.0,23,15:39,0,0,10,7,58.8
22,2022-01-08,22,34-154,PIT,@,DAL,L,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,28,20:56,0,0,14,13,51.9
23,2022-01-11,23,34-157,PIT,@,ANA,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,21,20:53,0,3,12,6,66.7
24,2022-01-13,24,34-159,PIT,@,LAK,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,18:37,0,0,3,12,20.0
25,2022-01-15,25,34-161,PIT,@,SJS,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,25,19:13,0,0,11,13,45.8
26,2022-01-17,26,34-163,PIT,@,VEG,W,1,0,1,2,0,1,0,0,0,0,0,0,4,25.0,25,18:16,2,0,7,9,43.8
27,2022-01-20,27,34-166,PIT,,OTT,W,1,0,1,0,0,0,1,0,0,0,0,0,5,20.0,22,20:26,3,0,12,13,48.0
28,2022-01-21,28,34-167,PIT,@,CBJ,W,3,1,4,2,4,2,1,0,0,1,0,0,6,50.0,23,20:09,0,1,11,9,55.0
29,2022-01-23,29,34-169,PIT,,WPG,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,29,23:17,2,0,10,15,40.0
30,2022-01-25,30,34-171,PIT,,ARI,W,1,2,3,0,2,1,0,0,1,0,2,0,4,25.0,23,16:55,0,0,14,8,63.6
31,2022-01-27,31,34-173,PIT,,SEA,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,19:27,1,0,15,8,65.2
32,2022-01-28,32,34-174,PIT,,DET,L-SO,0,2,2,1,2,0,0,0,0,1,1,0,3,0.0,26,22:23,2,2,10,10,50.0
33,2022-01-30,33,34-176,PIT,,LAK,L,1,1,2,-2,0,0,1,0,0,0,1,0,2,50.0,28,19:52,2,1,18,10,64.3
34,2022-02-01,34,34-178,PIT,,WSH,L-OT,0,2,2,-2,0,0,0,0,0,0,2,0,5,0.0,28,23:49,1,0,16,12,57.1
35,2022-02-08,35,34-185,PIT,@,BOS,W,1,0,1,1,2,0,1,0,1,0,0,0,5,20.0,27,22:27,2,1,11,13,45.8
36,2022-02-10,36,34-187,PIT,@,OTT,W,0,1,1,1,0,0,0,0,0,1,0,0,6,0.0,26,20:16,0,1,11,7,61.1
37,2022-02-13,37,34-190,PIT,@,NJD,W,0,2,2,2,0,0,0,0,0,2,0,0,4,0.0,25,21:08,1,0,11,6,64.7
38,2022-02-15,38,34-192,PIT,,PHI,W,1,1,2,-1,0,0,1,0,0,0,1,0,2,50.0,24,20:44,3,1,12,10,54.5
39,2022-02-17,39,34-194,PIT,@,TOR,L,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,24,21:28,3,0,13,14,48.1
40,2022-02-20,40,34-197,PIT,,CAR,L,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,24,22:46,0,0,11,12,47.8
41,2022-02-24,41,34-201,PIT,,NJD,L,0,1,1,0,2,0,0,0,0,0,1,0,3,0.0,23,19:18,2,1,11,7,61.1
42,2022-02-26,42,34-203,PIT,,NYR,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,26,19:18,4,1,5,11,31.3
43,2022-02-27,43,34-204,PIT,@,CBJ,W,1,0,1,1,0,1,0,0,1,0,0,0,2,50.0,24,20:45,0,0,14,11,56.0
44,2022-03-03,44,34-208,PIT,@,TBL,W,1,1,2,0,0,0,1,0,1,1,0,0,2,50.0,24,19:34,1,0,10,8,55.6
45,2022-03-04,45,34-209,PIT,@,CAR,L-OT,1,1,2,2,0,1,0,0,0,1,0,0,2,50.0,28,19:28,1,0,16,11,59.3
46,2022-03-08,46,34-213,PIT,,FLA,L,1,1,2,1,0,1,0,0,0,1,0,0,2,50.0,24,21:49,1,1,14,8,63.6
47,2022-03-11,47,34-216,PIT,,VEG,W,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,23,19:44,0,1,8,9,47.1
48,2022-03-13,48,34-218,PIT,,CAR,W,1,0,1,1,0,1,0,0,1,0,0,0,1,100.0,25,18:21,0,1,16,7,69.6
49,2022-03-15,49,34-220,PIT,@,NSH,L,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,21,21:01,0,2,5,4,55.6
50,2022-03-17,50,34-222,PIT,@,STL,W,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,28,21:03,0,0,3,9,25.0
51,2022-03-19,51,34-224,PIT,@,ARI,W,2,0,2,1,0,2,0,0,0,0,0,0,6,33.3,21,20:01,0,0,11,9,55.0
52,2022-03-22,52,34-227,PIT,,CBJ,W,0,3,3,2,0,0,0,0,0,2,1,0,1,0.0,22,18:22,0,0,10,5,66.7
53,2022-03-23,53,34-228,PIT,@,BUF,L-SO,1,1,2,-1,0,0,1,0,0,0,1,0,3,33.3,27,20:53,0,1,10,10,50.0
54,2022-03-25,54,34-230,PIT,@,NYR,L,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,24,19:35,1,1,11,8,57.9
55,2022-03-27,55,34-232,PIT,,DET,W,1,2,3,1,2,1,0,0,0,0,2,0,3,33.3,20,13:55,1,1,8,11,42.1
56,2022-03-29,56,34-234,PIT,,NYR,L,1,0,1,0,0,0,1,0,0,0,0,0,3,33.3,25,19:41,0,0,10,9,52.6
57,2022-03-31,57,34-236,PIT,@,MIN,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,29,21:52,1,1,17,11,60.7
58,2022-04-02,58,34-238,PIT,@,COL,L,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,29,20:04,1,0,15,11,57.7
59,2022-04-05,59,34-241,PIT,,COL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,27,21:04,1,0,13,8,61.9
60,2022-04-09,60,34-245,PIT,,WSH,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,22,22:06,1,1,18,12,60.0
61,2022-04-10,61,34-246,PIT,,NSH,W,2,1,3,3,0,2,0,0,1,1,0,0,5,40.0,25,20:35,1,1,11,14,44.0
62,2022-04-12,62,34-248,PIT,@,NYI,L-SO,0,2,2,1,0,0,0,0,0,1,1,0,3,0.0,30,24:22,0,2,9,18,33.3
63,2022-04-14,63,34-250,PIT,,NYI,W,1,2,3,4,2,1,0,0,1,2,0,0,3,33.3,28,22:21,1,2,12,8,60.0
64,2022-04-16,64,34-252,PIT,@,BOS,L,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,25,22:55,0,0,19,8,70.4
65,2022-04-21,65,34-257,PIT,,BOS,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,24,18:35,1,0,10,10,50.0
66,2022-04-23,66,34-259,PIT,@,DET,W,1,1,2,1,0,1,0,0,0,0,1,0,3,33.3,22,17:13,0,0,9,9,50.0
67,2022-04-24,67,34-260,PIT,@,PHI,L,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,23,18:32,0,1,10,17,37.0
68,2022-04-26,68,34-262,PIT,,EDM,L,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,24,22:11,0,1,18,11,62.1
69,2022-04-29,69,34-265,PIT,,CBJ,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,22,17:27,0,0,17,4,81.0
1,2021-01-13,1,33-159,PIT,@,PHI,L,1,0,1,-1,0,0,1,0,0,0,0,0,2,50.0,26,18:34,0,1,10,8,55.6
2,2021-01-15,2,33-161,PIT,@,PHI,L,1,0,1,-1,0,0,1,0,0,0,0,0,6,16.7,24,19:10,1,1,15,7,68.2
3,2021-01-17,3,33-163,PIT,,WSH,W,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,28,21:32,0,0,14,12,53.8
4,2021-01-19,4,33-165,PIT,,WSH,W,1,2,3,0,0,1,0,0,1,0,2,0,3,33.3,27,20:26,0,1,16,3,84.2
5,2021-01-22,5,33-168,PIT,,NYR,W,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,29,19:36,1,1,16,6,72.7
6,2021-01-24,6,33-170,PIT,,NYR,W,0,2,2,2,0,0,0,0,0,2,0,0,3,0.0,24,19:44,0,0,11,15,42.3
7,2021-01-26,7,33-172,PIT,@,BOS,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,27,22:12,1,1,8,19,29.6
8,2021-01-28,8,33-174,PIT,@,BOS,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,22,19:21,1,1,5,12,29.4
9,2021-01-30,9,33-176,PIT,@,NYR,W,1,0,1,1,2,1,0,0,1,0,0,0,2,50.0,26,18:50,1,1,11,4,73.3
10,2021-02-01,10,33-178,PIT,@,NYR,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,25,25:03,1,0,16,7,69.6
11,2021-02-06,11,33-183,PIT,@,NYI,L,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,24,20:45,2,0,8,7,53.3
12,2021-02-11,12,33-188,PIT,@,NYI,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,30,22:13,1,0,15,9,62.5
13,2021-02-14,13,33-191,PIT,,WSH,W,1,1,2,2,0,1,0,0,0,1,0,0,4,25.0,25,18:09,0,1,12,7,63.2
14,2021-02-16,14,33-193,PIT,,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,20:34,2,1,12,13,48.0
15,2021-02-18,15,33-195,PIT,,NYI,W,1,0,1,1,2,1,0,0,0,0,0,0,6,16.7,24,21:01,0,0,11,11,50.0
16,2021-02-20,16,33-197,PIT,,NYI,W,0,2,2,1,0,0,0,0,0,1,1,0,2,0.0,28,20:48,1,0,13,9,59.1
17,2021-02-23,17,33-200,PIT,@,WSH,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,24,20:13,1,1,17,8,68.0
18,2021-02-25,18,33-202,PIT,@,WSH,L,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,21,18:21,0,1,9,11,45.0
19,2021-02-27,19,33-204,PIT,@,NYI,W,1,1,2,1,0,0,1,0,0,1,0,0,5,20.0,27,20:04,1,1,13,9,59.1
20,2021-02-28,20,33-205,PIT,@,NYI,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,21:26,2,0,14,11,56.0
21,2021-03-04,21,33-209,PIT,,PHI,L,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,26,21:08,1,1,13,11,54.2
22,2021-03-06,22,33-211,PIT,,PHI,W,0,2,2,-1,0,0,0,0,0,0,2,0,1,0.0,24,18:19,2,1,6,18,25.0
23,2021-03-07,23,33-212,PIT,,NYR,W,1,0,1,1,2,1,0,0,0,0,0,0,3,33.3,25,19:47,1,0,13,11,54.2
24,2021-03-09,24,33-214,PIT,,NYR,W,1,1,2,2,2,1,0,0,0,1,0,0,1,100.0,25,19:16,0,0,8,11,42.1
25,2021-03-11,25,33-216,PIT,@,BUF,W,0,1,1,-2,0,0,0,0,0,0,1,0,3,0.0,23,17:28,0,1,11,8,57.9
26,2021-03-13,26,33-218,PIT,@,BUF,W,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,24,19:04,1,1,11,15,42.3
27,2021-03-15,27,33-220,PIT,,BOS,W,1,2,3,2,2,1,0,0,1,1,1,0,3,33.3,24,22:25,0,0,10,8,55.6
28,2021-03-16,28,33-221,PIT,,BOS,L,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,26,24:16,0,0,15,11,57.7
29,2021-03-18,29,33-223,PIT,@,NJD,L,0,0,0,1,0,0,0,0,0,0,0,0,8,0.0,26,21:54,1,0,22,14,61.1
30,2021-03-20,30,33-225,PIT,@,NJD,W,0,2,2,0,0,0,0,0,0,1,1,0,3,0.0,26,20:52,0,0,10,14,41.7
31,2021-03-21,31,33-226,PIT,,NJD,L-OT,1,0,1,-1,0,1,0,0,0,0,0,0,4,25.0,26,21:03,2,1,16,11,59.3
32,2021-03-24,32,33-229,PIT,,BUF,W,1,1,2,2,0,1,0,0,0,1,0,0,7,14.3,25,20:02,0,0,14,5,73.7
33,2021-03-25,33,33-230,PIT,,BUF,W,0,3,3,1,2,0,0,0,0,1,2,0,2,0.0,25,20:52,2,2,15,6,71.4
34,2021-03-27,34,33-232,PIT,,NYI,W,1,1,2,0,0,0,1,0,0,0,1,0,1,100.0,25,19:33,0,0,15,9,62.5
35,2021-03-29,35,33-234,PIT,,NYI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28,20:52,0,1,15,11,57.7
36,2021-04-01,36,33-237,PIT,@,BOS,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,26,20:57,2,0,12,18,40.0
37,2021-04-03,37,33-239,PIT,@,BOS,L,1,2,3,-1,0,0,0,1,0,1,1,0,3,33.3,27,22:48,0,1,9,17,34.6
38,2021-04-06,38,33-242,PIT,@,NYR,L,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,25,19:35,0,0,16,7,69.6
39,2021-04-08,39,33-244,PIT,@,NYR,W,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,26,18:59,2,1,10,9,52.6
40,2021-04-09,40,33-245,PIT,@,NJD,W,1,2,3,1,0,1,0,0,1,0,2,0,5,20.0,24,20:48,0,0,13,12,52.0
41,2021-04-11,41,33-247,PIT,@,NJD,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,29,21:42,0,0,13,15,46.4
42,2021-04-15,42,33-251,PIT,,PHI,L-SO,1,0,1,1,2,1,0,0,0,0,0,0,5,20.0,27,21:29,1,0,12,18,40.0
43,2021-04-17,43,33-253,PIT,@,BUF,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,23,21:03,0,0,12,12,50.0
44,2021-04-18,44,33-254,PIT,@,BUF,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,23,21:00,1,0,13,11,54.2
45,2021-04-20,45,33-256,PIT,,NJD,W,1,1,2,0,2,1,0,0,1,1,0,0,4,25.0,25,21:44,1,0,17,6,73.9
46,2021-04-22,46,33-258,PIT,,NJD,W,1,1,2,1,2,1,0,0,0,1,0,0,4,25.0,23,17:16,2,1,7,6,53.8
47,2021-04-24,47,33-260,PIT,,NJD,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,26,19:48,0,2,13,9,59.1
48,2021-04-25,48,33-261,PIT,,BOS,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,27,18:58,2,0,10,14,41.7
49,2021-04-27,49,33-263,PIT,,BOS,L,0,0,0,-3,0,0,0,0,0,0,0,0,0,,27,21:18,2,0,16,13,55.2
50,2021-04-29,50,33-265,PIT,@,WSH,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,28,23:17,0,1,16,13,55.2
51,2021-05-01,51,33-267,PIT,@,WSH,W,0,0,0,2,0,0,0,0,0,0,0,0,0,,25,19:07,1,2,12,9,57.1
52,2021-05-03,52,33-269,PIT,@,PHI,L,1,0,1,-4,0,0,1,0,0,0,0,0,4,25.0,25,20:10,0,0,4,15,21.1
53,2021-05-04,53,33-270,PIT,@,PHI,W,2,1,3,1,2,2,0,0,0,0,1,0,4,50.0,27,19:14,1,0,8,13,38.1
54,2021-05-06,54,33-272,PIT,,BUF,W,1,1,2,1,0,1,0,0,0,1,0,0,3,33.3,21,17:17,0,0,11,9,55.0
55,2021-05-08,55,33-274,PIT,,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,20:31,3,0,12,9,57.1
1,2019-10-03,1,32-057,PIT,,BUF,L,0,1,1,-1,0,0,0,0,0,0,1,0,1,0.0,24,21:01,1,1,13,14,48.1
2,2019-10-05,2,32-059,PIT,,CBJ,W,0,2,2,1,5,0,0,0,0,2,0,0,2,0.0,21,18:08,1,0,11,8,57.9
3,2019-10-08,3,32-062,PIT,,WPG,L,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,27,22:05,1,2,14,10,58.3
4,2019-10-10,4,32-064,PIT,,ANA,W,1,1,2,1,0,0,1,0,0,1,0,0,2,50.0,26,24:02,2,0,15,10,60.0
5,2019-10-12,5,32-066,PIT,@,MIN,W,1,1,2,-1,0,1,0,0,0,0,1,0,4,25.0,27,20:50,1,0,15,10,60.0
6,2019-10-13,6,32-067,PIT,@,WPG,W,0,2,2,2,0,0,0,0,0,2,0,0,2,0.0,23,18:24,0,0,17,7,70.8
7,2019-10-16,7,32-070,PIT,,COL,W,1,1,2,1,0,1,0,0,0,1,0,0,5,20.0,31,24:24,2,0,14,9,60.9
8,2019-10-18,8,32-072,PIT,,DAL,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,27,21:16,0,0,12,8,60.0
9,2019-10-19,9,32-073,PIT,,VEG,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,26,22:43,1,0,15,12,55.6
10,2019-10-22,10,32-076,PIT,@,FLA,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,23,21:41,1,0,4,10,28.6
11,2019-10-23,11,32-077,PIT,@,TBL,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,25,20:07,2,1,14,7,66.7
12,2019-10-26,12,32-080,PIT,@,DAL,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,19:18,3,0,7,10,41.2
13,2019-10-29,13,32-083,PIT,,PHI,W,1,2,3,3,2,1,0,0,0,2,0,0,6,16.7,21,16:51,0,1,8,6,57.1
14,2019-11-02,14,32-087,PIT,,EDM,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,22:35,1,0,12,11,52.2
15,2019-11-04,15,32-089,PIT,@,BOS,L,0,0,0,-4,0,0,0,0,0,0,0,0,5,0.0,25,18:50,1,0,12,11,52.2
16,2019-11-07,16,32-092,PIT,@,NYI,W,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,27,21:24,0,0,8,9,47.1
17,2019-11-09,17,32-094,PIT,,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,15:19,0,2,8,8,50.0
18,2020-01-14,18,32-160,PIT,,MIN,W,1,3,4,1,0,1,0,0,0,1,2,0,3,33.3,21,17:53,0,0,11,6,64.7
19,2020-01-16,19,32-162,PIT,@,BOS,L,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,27,20:56,0,0,10,14,41.7
20,2020-01-17,20,32-163,PIT,@,DET,W,1,0,1,0,2,0,1,0,1,0,0,0,3,33.3,23,20:55,1,0,14,8,63.6
21,2020-01-19,21,32-165,PIT,,BOS,W,0,2,2,0,0,0,0,0,0,2,0,0,1,0.0,27,18:27,4,0,11,13,45.8
22,2020-01-21,22,32-167,PIT,@,PHI,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,27,21:21,1,1,9,9,50.0
23,2020-01-31,23,32-177,PIT,,PHI,W,1,2,3,0,2,1,0,0,1,0,2,0,1,100.0,25,18:46,0,0,6,7,46.2
24,2020-02-02,24,32-179,PIT,@,WSH,W,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,24,20:59,2,0,18,13,58.1
25,2020-02-06,25,32-183,PIT,@,TBL,L,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,26,23:01,0,0,20,12,62.5
26,2020-02-08,26,32-185,PIT,@,FLA,W,1,0,1,0,0,0,1,0,1,0,0,0,2,50.0,27,17:52,0,1,9,20,31.0
27,2020-02-11,27,32-188,PIT,,TBL,L-OT,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,26,24:02,0,1,18,11,62.1
28,2020-02-14,28,32-191,PIT,,MTL,W,0,3,3,2,0,0,0,0,0,2,1,0,3,0.0,22,18:23,1,1,9,7,56.3
29,2020-02-16,29,32-193,PIT,,DET,W,1,1,2,1,0,1,0,0,0,0,1,0,4,25.0,22,19:18,1,0,10,7,58.8
30,2020-02-18,30,32-195,PIT,,TOR,W,1,3,4,1,0,0,1,0,0,1,2,0,3,33.3,24,19:54,0,1,14,10,58.3
31,2020-02-20,31,32-197,PIT,@,TOR,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,25,20:05,0,0,9,12,42.9
32,2020-02-22,32,32-199,PIT,,BUF,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,21,19:09,0,1,13,10,56.5
33,2020-02-23,33,32-200,PIT,@,WSH,L,1,0,1,-3,0,1,0,0,0,0,0,0,5,20.0,26,20:58,0,0,9,10,47.4
34,2020-02-26,34,32-203,PIT,@,LAK,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,20:14,1,2,11,10,52.4
35,2020-02-28,35,32-205,PIT,@,ANA,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,22:14,0,1,10,4,71.4
36,2020-02-29,36,32-206,PIT,@,SJS,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,19,18:00,0,0,16,6,72.7
37,2020-03-03,37,32-209,PIT,,OTT,W,1,2,3,3,0,1,0,0,1,1,1,0,6,16.7,25,20:44,0,0,16,12,57.1
38,2020-03-05,38,32-211,PIT,@,BUF,W,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,25,19:23,0,0,9,11,45.0
39,2020-03-07,39,32-213,PIT,,WSH,L,1,1,2,-1,0,1,0,0,0,0,1,0,2,50.0,22,21:53,0,0,16,9,64.0
40,2020-03-08,40,32-214,PIT,,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,25,18:58,0,0,16,4,80.0
41,2020-03-10,41,32-216,PIT,@,NJD,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,24,18:32,0,1,11,9,55.0
1,2018-10-04,1,31-058,PIT,,WSH,W,0,2,2,2,0,0,0,0,0,2,0,0,5,0.0,25,22:01,1,1,14,11,56.0
2,2018-10-06,2,31-060,PIT,,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,21,18:38,2,0,16,6,72.7
3,2018-10-11,3,31-065,PIT,,VEG,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,20,16:44,3,1,11,6,64.7
4,2018-10-13,4,31-067,PIT,@,MTL,L-SO,0,1,1,-1,0,0,0,0,0,0,1,0,3,0.0,30,21:54,3,0,8,14,36.4
5,2018-10-16,5,31-070,PIT,,VAN,L-OT,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,24,21:07,3,0,14,9,60.9
6,2018-10-18,6,31-072,PIT,@,TOR,W,0,1,1,1,0,0,0,0,0,0,1,0,1,0.0,27,19:40,1,1,10,14,41.7
7,2018-10-23,7,31-077,PIT,@,EDM,W,2,0,2,1,0,1,1,0,1,0,0,0,5,40.0,27,20:33,1,0,16,4,80.0
8,2018-10-25,8,31-079,PIT,@,CGY,W,1,2,3,2,0,1,0,0,0,1,1,0,2,50.0,20,16:54,1,0,8,13,38.1
9,2018-10-27,9,31-081,PIT,@,VAN,W,2,0,2,2,0,2,0,0,0,0,0,0,3,66.7,24,20:03,1,1,10,9,52.6
10,2018-10-30,10,31-084,PIT,,NYI,L,1,1,2,2,0,1,0,0,0,1,0,0,7,14.3,24,20:21,1,0,13,8,61.9
11,2018-11-01,11,31-086,PIT,@,NYI,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,0,,28,24:23,0,0,17,15,53.1
12,2018-11-03,12,31-088,PIT,,TOR,L,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,26,20:37,1,0,11,17,39.3
13,2018-11-05,13,31-090,PIT,,NJD,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,22,20:22,0,0,21,9,70.0
14,2018-11-07,14,31-092,PIT,@,WSH,L,1,0,1,-1,2,0,1,0,0,0,0,0,8,12.5,26,21:35,0,2,17,8,68.0
15,2018-11-10,15,31-095,PIT,,ARI,W,1,1,2,4,0,1,0,0,1,1,0,0,2,50.0,20,16:54,0,3,8,5,61.5
16,2018-11-13,16,31-098,PIT,@,NJD,L,0,2,2,-2,0,0,0,0,0,1,1,0,3,0.0,27,21:32,0,0,13,15,46.4
17,2018-11-21,17,31-106,PIT,,DAL,W,1,2,3,2,0,1,0,0,0,2,0,0,3,33.3,23,16:54,2,0,5,10,33.3
18,2018-11-23,18,31-108,PIT,@,BOS,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,31,23:12,0,1,19,9,67.9
19,2018-11-24,19,31-109,PIT,,CBJ,W,0,2,2,2,0,0,0,0,0,2,0,0,1,0.0,28,20:36,1,0,12,10,54.5
20,2018-11-27,20,31-112,PIT,@,WPG,W,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,26,20:07,2,1,9,13,40.9
21,2018-11-28,21,31-113,PIT,@,COL,L,3,0,3,-1,2,2,1,0,0,0,0,0,7,42.9,26,20:44,0,0,13,14,48.1
22,2018-12-01,22,31-116,PIT,,PHI,L,1,0,1,-2,0,1,0,0,0,0,0,0,3,33.3,24,20:05,2,0,1,12,7.7
23,2018-12-04,23,31-119,PIT,,COL,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,28,19:46,2,0,19,4,82.6
24,2018-12-06,24,31-121,PIT,,NYI,W,1,2,3,2,0,1,0,0,0,1,1,0,3,33.3,24,22:19,2,2,14,7,66.7
25,2018-12-08,25,31-123,PIT,@,OTT,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,23,20:13,0,0,12,9,57.1
26,2018-12-10,26,31-125,PIT,@,NYI,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,27,23:56,1,1,15,6,71.4
27,2018-12-12,27,31-127,PIT,@,CHI,L,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,25,22:58,0,0,10,9,52.6
28,2018-12-14,28,31-129,PIT,,BOS,W,0,2,2,1,0,0,0,0,0,2,0,0,2,0.0,27,21:05,3,0,14,11,56.0
29,2018-12-15,29,31-130,PIT,,LAK,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,28,22:55,0,0,12,10,54.5
30,2018-12-17,30,31-132,PIT,,ANA,L,0,1,1,-1,2,0,0,0,0,1,0,0,0,,26,21:04,1,0,7,6,53.8
31,2018-12-19,31,31-134,PIT,@,WSH,W,1,1,2,0,0,0,1,0,0,1,0,0,3,33.3,25,22:07,3,1,13,9,59.1
32,2018-12-20,32,31-135,PIT,,MIN,W,0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,24,19:45,1,0,17,9,65.4
33,2018-12-22,33,31-137,PIT,@,CAR,W,0,3,3,3,0,0,0,0,0,3,0,0,5,0.0,28,20:34,0,0,16,6,72.7
34,2018-12-27,34,31-142,PIT,,DET,W,0,2,2,0,0,0,0,0,0,0,2,0,3,0.0,23,20:04,1,1,19,11,63.3
35,2018-12-29,35,31-144,PIT,@,STL,W,1,2,3,2,0,0,1,0,0,2,0,0,3,33.3,25,18:13,0,0,16,10,61.5
36,2018-12-31,36,31-146,PIT,@,MIN,W,1,1,2,0,0,0,1,0,0,1,0,0,2,50.0,28,19:56,2,2,11,13,45.8
37,2019-01-02,37,31-148,PIT,@,NYR,W,1,1,2,2,2,1,0,0,0,1,0,0,2,50.0,24,19:10,0,1,10,12,45.5
38,2019-01-04,38,31-150,PIT,,WPG,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,24,21:47,1,1,11,15,42.3
