Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2022-11-17,@ MIN,2,2,4,0,0,1,1,0,0,0,0,3,18:37,23,2022,202223,0,18:37,18:37,1117,MIN,MIN
2022-11-19,@ WPG,0,2,2,2,0,0,0,0,0,0,0,2,19:04,26,2022,202223,0,19:04,19:04,1144,WPG,WPG
2022-11-20,@ CHI,1,3,4,2,0,0,0,0,0,1,0,2,17:33,25,2022,202223,0,17:33,17:33,1053,CHI,CHI
2022-11-23,vs CGY,0,0,0,0,2,0,0,0,0,0,0,1,22:11,23,2022,202223,1,22:11,22:11,1331,CGY,CGY
2022-11-25,@ PHI,1,0,1,1,0,0,0,0,0,1,0,5,15:32,20,2022,202223,0,15:32,15:32,932,PHI,PHI
2022-11-26,vs TOR,0,1,1,0,0,0,0,0,0,0,0,2,16:34,22,2022,202223,1,16:34,16:34,994,TOR,TOR
2022-11-29,vs CAR,1,1,2,1,0,0,0,0,0,0,0,4,21:18,27,2022,202223,1,21:18,21:18,1278,CAR,CAR
2022-12-01,vs VEG,0,1,1,1,0,0,0,0,0,0,0,3,19:37,23,2022,202223,1,19:37,19:37,1177,VEG,VEG
2022-12-03,vs STL,1,0,1,1,0,0,0,0,0,0,0,8,21:27,21,2022,202223,1,21:27,21:27,1287,STL,STL
2022-12-06,vs CBJ,2,0,2,1,0,1,1,0,0,1,0,4,20:43,19,2022,202223,1,20:43,20:43,1243,CBJ,CBJ
2022-12-09,@ BUF,0,0,0,0,2,0,0,0,0,0,0,2,21:38,25,2022,202223,0,21:38,21:38,1298,BUF,BUF
2022-12-10,vs BUF,2,1,3,2,0,0,0,0,0,1,0,4,18:48,22,2022,202223,1,18:48,18:48,1128,BUF,BUF
2022-12-12,vs DAL,0,0,0,-1,0,0,0,0,0,0,0,2,19:00,24,2022,202223,1,19:00,19:00,1140,DAL,DAL
2022-12-15,@ FLA,0,2,2,0,0,0,0,0,0,0,0,5,19:09,23,2022,202223,0,19:09,19:09,1149,FLA,FLA
2022-12-18,@ CAR,0,0,0,-1,0,0,0,0,0,0,0,3,21:38,26,2022,202223,0,21:38,21:38,1298,CAR,CAR
2022-12-20,vs NYR,1,1,2,0,0,0,0,0,0,1,0,1,19:01,23,2022,202223,1,19:01,19:01,1141,NYR,NYR
2022-12-22,vs CAR,1,0,1,0,0,1,1,0,0,0,0,3,20:03,22,2022,202223,1,20:03,20:03,1203,CAR,CAR
2022-12-27,@ NYI,0,0,0,-1,2,0,0,0,0,0,0,2,18:14,23,2022,202223,0,18:14,18:14,1094,NYI,NYI
2022-12-28,vs DET,0,0,0,-3,0,0,0,0,0,0,0,2,20:47,24,2022,202223,1,20:47,20:47,1247,DET,DET
2022-12-30,vs NJD,0,0,0,-2,2,0,0,0,0,0,0,1,25:25,22,2022,202223,1,25:25,25:25,1525,NJD,NJD
2023-01-02,@ BOS,0,0,0,0,0,0,0,0,0,0,0,2,23:51,27,2023,202223,0,23:51,23:51,1431,BOS,BOS
2023-01-05,@ VEG,1,1,2,1,0,0,0,0,0,0,0,4,19:54,22,2023,202223,0,19:54,19:54,1194,VEG,VEG
2023-01-08,@ ARI,0,2,2,2,0,0,0,0,0,0,0,2,21:23,22,2023,202223,0,21:23,21:23,1283,ARI,ARI
2023-01-10,vs VAN,1,0,1,0,2,0,0,0,0,0,0,2,22:04,23,2023,202223,1,22:04,22:04,1324,VAN,VAN
2023-01-13,vs WPG,0,0,0,0,0,0,0,0,0,0,0,0,18:11,22,2023,202223,1,18:11,18:11,1091,WPG,WPG
2023-01-14,@ CAR,0,0,0,0,0,0,0,0,0,0,0,4,21:34,24,2023,202223,0,21:34,21:34,1294,CAR,CAR
2023-01-16,vs ANA,0,1,1,2,0,0,0,0,0,0,0,2,20:31,23,2023,202223,1,20:31,20:31,1231,ANA,ANA
2023-01-18,@ OTT,0,3,3,0,0,0,0,0,0,0,0,0,19:40,21,2023,202223,0,19:40,19:40,1180,OTT,OTT
2023-01-20,vs OTT,0,1,1,1,2,0,0,0,0,0,0,4,17:46,24,2023,202223,1,17:46,17:46,1066,OTT,OTT
2023-01-22,@ NJD,1,0,1,1,0,0,0,0,0,0,0,3,18:12,25,2023,202223,0,18:12,18:12,1092,NJD,NJD
2023-01-24,vs FLA,1,2,3,0,0,1,1,0,0,0,0,4,20:50,26,2023,202223,1,20:50,20:50,1250,FLA,FLA
2023-01-26,@ WSH,0,1,1,1,0,0,0,0,0,0,0,5,21:04,26,2023,202223,0,21:04,21:04,1264,WSH,WSH
2023-01-28,vs SJS,1,1,2,-2,0,1,1,0,0,0,0,3,21:51,25,2023,202223,1,21:51,21:51,1311,SJS,SJS
2023-02-07,vs COL,0,1,1,1,2,0,0,0,0,0,0,2,20:11,25,2023,202223,1,20:11,20:11,1211,COL,COL
2023-02-10,@ ANA,0,1,1,1,0,0,0,0,0,0,0,7,21:44,24,2023,202223,0,21:44,21:44,1304,ANA,ANA
2023-02-11,@ LAK,0,0,0,0,20,0,0,0,0,0,0,1,14:56,19,2023,202223,0,14:56,14:56,896,LAK,LAK
2023-02-14,@ SJS,0,3,3,2,0,0,0,0,0,0,0,2,19:37,24,2023,202223,0,19:37,19:37,1177,SJS,SJS
2023-02-17,@ NYI,1,1,2,1,0,0,0,0,0,0,0,4,19:04,28,2023,202223,0,19:04,19:04,1144,NYI,NYI
2023-02-18,vs NJD,0,0,0,-3,0,0,0,0,0,0,0,5,22:06,23,2023,202223,1,22:06,22:06,1326,NJD,NJD
2023-02-20,vs NYI,0,1,1,0,0,0,0,0,0,0,0,4,20:27,23,2023,202223,1,20:27,20:27,1227,NYI,NYI
2023-02-23,vs EDM,0,1,1,-1,0,0,0,0,0,0,0,2,18:46,23,2023,202223,1,18:46,18:46,1126,EDM,EDM
2023-02-25,@ STL,0,0,0,0,0,0,0,0,0,0,0,4,18:42,25,2023,202223,0,18:42,18:42,1122,STL,STL
2023-02-26,vs TBL,1,1,2,0,0,1,1,0,0,0,0,1,17:45,22,2023,202223,1,17:45,17:45,1065,TBL,TBL
2023-02-28,@ NSH,1,0,1,2,0,0,0,0,0,0,0,4,20:57,24,2023,202223,0,20:57,20:57,1257,NSH,NSH
2023-03-02,@ TBL,0,1,1,0,0,0,0,0,0,0,0,2,20:47,22,2023,202223,0,20:47,20:47,1247,TBL,TBL
2023-03-04,@ FLA,0,0,0,-1,0,0,0,0,0,0,0,5,19:13,22,2023,202223,0,19:13,19:13,1153,FLA,FLA
2023-03-07,vs CBJ,1,2,3,1,0,1,1,0,0,1,0,4,23:50,28,2023,202223,1,23:50,23:50,1430,CBJ,CBJ
2023-03-09,vs NYI,0,1,1,0,0,0,0,0,0,0,0,4,20:15,26,2023,202223,1,20:15,20:15,1215,NYI,NYI
2023-03-11,vs PHI,1,0,1,1,0,1,1,0,0,1,0,5,18:42,22,2023,202223,1,18:42,18:42,1122,PHI,PHI
2023-03-12,vs NYR,0,2,2,0,0,0,0,0,0,0,0,8,19:29,27,2023,202223,1,19:29,19:29,1169,NYR,NYR
2023-03-14,vs MTL,0,1,1,-2,2,0,0,0,0,0,0,1,21:15,26,2023,202223,1,21:15,21:15,1275,MTL,MTL
2023-03-16,@ NYR,0,2,2,-1,0,0,0,0,0,0,0,3,18:07,22,2023,202223,0,18:07,18:07,1087,NYR,NYR
2023-03-18,@ NYR,0,0,0,-2,0,0,0,0,0,0,0,0,18:27,21,2023,202223,0,18:27,18:27,1107,NYR,NYR
2023-03-20,vs OTT,0,0,0,0,0,0,0,0,0,0,0,2,22:17,24,2023,202223,1,22:17,22:17,1337,OTT,OTT
2023-03-22,@ COL,1,0,1,1,2,0,0,0,0,0,0,5,19:50,27,2023,202223,0,19:50,19:50,1190,COL,COL
