Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
36,2022-03-06,36,20-296,NJD,,STL,W,0,2,2,1,0,0,0,0,0,2,0,0,2,0.0,24,22:44,0,0,2,5,28.6
37,2022-03-08,37,20-298,NJD,,COL,W,0,2,2,1,0,0,0,0,0,1,1,0,6,0.0,24,20:48,0,0,3,2,60.0
38,2022-03-10,38,20-300,NJD,,WPG,L,1,0,1,0,0,0,1,0,0,0,0,0,5,20.0,21,21:45,0,0,0,0,
39,2022-03-12,39,20-302,NJD,,ANA,W,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,25,23:02,1,0,0,3,0.0
40,2022-03-15,40,20-305,NJD,@,VAN,L,1,1,2,0,0,1,0,0,0,1,0,0,5,20.0,25,20:46,1,0,7,7,50.0
41,2022-03-16,41,20-306,NJD,@,CGY,L,0,1,1,-3,0,0,0,0,0,1,0,0,3,0.0,25,20:17,0,1,2,3,40.0
42,2022-03-19,42,20-309,NJD,@,EDM,L,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,23,20:53,0,0,4,5,44.4
43,2022-03-22,43,20-312,NJD,,NYR,W,2,0,2,1,0,1,1,0,0,0,0,0,4,50.0,22,20:15,0,0,5,2,71.4
44,2022-03-23,44,20-313,NJD,@,TOR,L,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,23,22:05,0,0,5,3,62.5
45,2022-03-26,45,20-316,NJD,@,WSH,L,1,1,2,1,0,1,0,0,0,1,0,0,3,33.3,23,23:33,0,1,3,5,37.5
46,2022-03-27,46,20-317,NJD,,MTL,W,2,0,2,1,0,1,1,0,0,0,0,0,7,28.6,23,24:50,0,0,1,4,20.0
47,2022-03-31,47,20-321,NJD,@,BOS,L,1,0,1,-1,0,1,0,0,0,0,0,0,1,100.0,21,17:40,0,0,3,6,33.3
48,2022-04-02,48,20-323,NJD,,FLA,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,22,21:22,0,1,4,5,44.4
49,2022-04-03,49,20-324,NJD,,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,12,10:14,0,0,2,1,66.7
1,2021-01-14,1,19-245,NJD,,BOS,L-SO,0,2,2,2,0,0,0,0,0,2,0,0,3,0.0,27,21:50,1,1,5,4,55.6
2,2021-01-16,2,19-247,NJD,,BOS,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,30,22:38,1,0,3,11,21.4
3,2021-01-19,3,19-250,NJD,@,NYR,W,2,1,3,1,0,2,0,0,0,0,1,0,2,100.0,22,15:22,1,0,3,7,30.0
4,2021-01-21,4,19-252,NJD,@,NYI,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,17:16,0,1,3,8,27.3
5,2021-01-24,5,19-255,NJD,,NYI,W,1,0,1,0,0,0,1,0,1,0,0,0,1,100.0,23,16:25,0,1,7,7,50.0
6,2021-01-26,6,19-257,NJD,,PHI,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,24,20:14,0,0,7,9,43.8
7,2021-01-28,7,19-259,NJD,,PHI,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,23:04,0,0,3,8,27.3
8,2021-01-30,8,19-261,NJD,@,BUF,L-SO,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,25,23:49,2,0,3,11,21.4
9,2021-01-31,9,19-262,NJD,@,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,23,18:41,1,0,5,8,38.5
10,2021-02-16,10,19-278,NJD,@,NYR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,18:59,0,0,4,11,26.7
11,2021-02-18,11,19-280,NJD,@,BOS,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,18,18:14,0,0,2,9,18.2
12,2021-02-20,12,19-282,NJD,,BUF,L,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,24,20:51,1,0,4,9,30.8
13,2021-02-21,13,19-283,NJD,@,WSH,L,1,0,1,2,0,1,0,0,0,0,0,0,3,33.3,24,19:37,0,0,3,9,25.0
14,2021-02-23,14,19-285,NJD,,BUF,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,23,19:09,0,0,3,7,30.0
15,2021-02-25,15,19-287,NJD,@,BUF,W,0,0,0,1,0,0,0,0,0,0,0,0,8,0.0,23,20:53,1,0,5,9,35.7
16,2021-02-27,16,19-289,NJD,,WSH,L,0,1,1,-2,0,0,0,0,0,0,1,0,4,0.0,26,19:23,0,0,1,8,11.1
17,2021-02-28,17,19-290,NJD,,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,16:36,0,0,3,5,37.5
18,2021-03-02,18,19-292,NJD,,NYI,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,22,20:28,0,0,8,7,53.3
19,2021-03-04,19,19-294,NJD,,NYR,L,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,22,18:39,2,0,5,7,41.7
20,2021-03-06,20,19-296,NJD,,NYR,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,23,18:40,1,0,10,6,62.5
21,2021-03-07,21,19-297,NJD,@,BOS,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,15:21,0,2,0,3,0.0
22,2021-03-09,22,19-299,NJD,@,WSH,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,27,20:08,0,0,1,4,20.0
23,2021-03-11,23,19-301,NJD,@,NYI,L,1,0,1,-2,0,1,0,0,0,0,0,0,2,50.0,18,15:05,0,0,0,1,0.0
24,2021-03-13,24,19-303,NJD,,NYI,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,19,16:49,0,1,5,10,33.3
25,2021-03-14,25,19-304,NJD,,NYI,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,22:21,0,0,2,10,16.7
26,2021-03-16,26,19-306,NJD,,BUF,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,22,17:40,0,0,5,10,33.3
27,2021-03-18,27,19-308,NJD,,PIT,W,1,1,2,1,0,1,0,0,0,0,1,0,2,50.0,25,19:51,0,1,6,8,42.9
28,2021-03-20,28,19-310,NJD,,PIT,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,25,19:41,0,0,3,10,23.1
29,2021-03-21,29,19-311,NJD,@,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,18:17,0,0,5,8,38.5
30,2021-03-23,30,19-313,NJD,@,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,14:11,0,2,3,4,42.9
31,2021-03-25,31,19-315,NJD,@,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,17:37,0,0,4,8,33.3
32,2021-03-26,32,19-316,NJD,@,WSH,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,16,11:48,0,0,2,2,50.0
33,2021-03-28,33,19-318,NJD,@,BOS,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,19,14:11,0,0,2,5,28.6
34,2021-03-30,34,19-320,NJD,@,BOS,L-SO,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,24,17:03,0,0,7,8,46.7
35,2021-04-02,35,19-323,NJD,,WSH,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,20:53,0,0,6,5,54.5
36,2021-04-04,36,19-325,NJD,,WSH,L,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,24,24:13,0,0,5,6,45.5
37,2021-04-06,37,19-327,NJD,,BUF,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,23,21:37,0,1,3,6,33.3
38,2021-04-08,38,19-329,NJD,@,BUF,W,1,2,3,3,0,1,0,0,0,2,0,0,4,25.0,22,19:44,0,0,4,8,33.3
39,2021-04-09,39,19-330,NJD,,PIT,L,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,24,21:30,0,1,4,6,40.0
40,2021-04-11,40,19-332,NJD,,PIT,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,26,20:46,1,0,10,7,58.8
41,2021-04-13,41,19-334,NJD,,NYR,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,24,20:13,1,0,4,5,44.4
42,2021-04-15,42,19-336,NJD,@,NYR,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,20,18:14,0,0,3,6,33.3
43,2021-04-17,43,19-338,NJD,@,NYR,L,0,2,2,0,0,0,0,0,0,2,0,0,6,0.0,24,20:50,1,1,7,5,58.3
44,2021-04-18,44,19-339,NJD,,NYR,L,0,0,0,-1,12,0,0,0,0,0,0,0,5,0.0,21,18:38,0,0,1,7,12.5
45,2021-04-20,45,19-341,NJD,@,PIT,L,1,0,1,2,0,1,0,0,0,0,0,0,4,25.0,21,20:18,1,0,6,9,40.0
46,2021-04-22,46,19-343,NJD,@,PIT,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,20,16:38,0,0,1,5,16.7
47,2021-04-24,47,19-345,NJD,@,PIT,L,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,26,22:19,0,0,5,9,35.7
48,2021-04-25,48,19-346,NJD,@,PHI,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,26,21:37,0,0,2,6,25.0
49,2021-04-27,49,19-348,NJD,,PHI,W,0,2,2,1,0,0,0,0,0,0,2,0,1,0.0,24,18:41,0,1,3,8,27.3
50,2021-04-29,50,19-350,NJD,,PHI,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,18:54,0,0,2,7,22.2
51,2021-05-01,51,19-352,NJD,@,PHI,W,0,2,2,1,0,0,0,0,0,2,0,0,3,0.0,19,17:44,0,0,3,8,27.3
52,2021-05-03,52,19-354,NJD,,BOS,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,22,19:47,0,0,5,8,38.5
53,2021-05-04,53,19-355,NJD,,BOS,W,0,2,2,3,0,0,0,0,0,1,1,0,2,0.0,29,22:16,0,1,3,6,33.3
54,2021-05-06,54,19-357,NJD,@,NYI,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,18:41,0,0,3,3,50.0
55,2021-05-08,55,19-359,NJD,@,NYI,L,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,18,16:26,0,1,2,9,18.2
56,2021-05-10,56,19-361,NJD,@,PHI,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,16:42,0,0,2,5,28.6
1,2019-10-04,1,18-143,NJD,,WPG,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,15:12,0,0,4,5,44.4
2,2019-10-05,2,18-144,NJD,@,BUF,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,16,14:23,0,0,3,3,50.0
3,2019-10-09,3,18-148,NJD,@,PHI,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,14:34,1,0,2,4,33.3
4,2019-10-10,4,18-149,NJD,,EDM,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,17:36,1,0,5,6,45.5
5,2019-10-12,5,18-151,NJD,@,BOS,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,17,15:52,1,1,1,4,20.0
6,2019-10-14,6,18-153,NJD,,FLA,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,17:20,0,1,6,6,50.0
7,2019-10-17,7,18-156,NJD,,NYR,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,18,13:09,0,0,6,11,35.3
8,2019-10-19,8,18-158,NJD,,VAN,W,1,0,1,0,0,0,1,0,1,0,0,0,1,100.0,16,13:50,0,1,4,9,30.8
9,2019-10-25,9,18-164,NJD,,ARI,L,1,2,3,0,0,0,1,0,0,2,0,0,4,25.0,20,19:17,1,0,10,11,47.6
10,2019-10-30,10,18-169,NJD,,TBL,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,24,20:19,0,0,9,8,52.9
11,2019-11-01,11,18-171,NJD,,PHI,L-SO,0,1,1,-1,0,0,0,0,0,0,1,0,1,0.0,22,17:46,0,0,8,7,53.3
12,2019-11-02,12,18-172,NJD,@,CAR,W,1,0,1,0,0,0,1,0,0,0,0,0,4,25.0,17,15:01,0,0,3,5,37.5
13,2019-11-05,13,18-175,NJD,@,WPG,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,12:35,0,0,1,8,11.1
14,2019-11-07,14,18-177,NJD,@,CGY,L,1,1,2,-1,2,1,0,0,0,1,0,0,2,50.0,19,14:26,0,0,9,5,64.3
15,2019-11-08,15,18-178,NJD,@,EDM,L,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,18,16:33,1,0,7,9,43.8
16,2019-11-10,16,18-180,NJD,@,VAN,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,17:14,0,1,4,8,33.3
17,2019-11-13,17,18-183,NJD,,OTT,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,18:13,0,2,2,9,18.2
18,2019-11-15,18,18-185,NJD,,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,15:05,0,1,7,7,50.0
19,2019-11-16,19,18-186,NJD,@,MTL,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,18,14:55,0,0,4,8,33.3
20,2019-11-19,20,18-189,NJD,,BOS,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,13:55,0,1,1,7,12.5
21,2019-11-22,21,18-192,NJD,@,PIT,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,21,19:00,0,0,3,4,42.9
22,2019-11-23,22,18-193,NJD,,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,21,16:41,0,0,1,6,14.3
23,2019-11-26,23,18-196,NJD,,MIN,L,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,18,17:22,0,0,4,4,50.0
24,2019-11-28,24,18-198,NJD,@,MTL,W,0,0,0,-1,2,0,0,0,0,0,0,0,0,,17,14:18,0,0,2,5,28.6
25,2019-12-06,25,18-206,NJD,,CHI,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,18:03,0,0,1,6,14.3
26,2019-12-07,26,18-207,NJD,@,NSH,L,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,19,17:29,0,0,4,10,28.6
27,2019-12-10,27,18-210,NJD,@,DAL,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,17:01,0,1,3,8,27.3
28,2019-12-13,28,18-213,NJD,@,COL,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,17,13:53,1,0,2,5,28.6
29,2019-12-14,29,18-214,NJD,@,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,13:12,0,1,3,5,37.5
30,2019-12-18,30,18-218,NJD,,ANA,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,20,16:14,0,0,1,5,16.7
31,2019-12-20,31,18-220,NJD,,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,16:04,0,0,1,4,20.0
32,2019-12-21,32,18-221,NJD,@,CBJ,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,14,15:17,0,0,1,5,16.7
33,2019-12-23,33,18-223,NJD,@,CHI,W,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,18,15:05,0,0,4,9,30.8
34,2019-12-27,34,18-227,NJD,,TOR,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,17,16:28,0,2,3,4,42.9
35,2019-12-29,35,18-229,NJD,@,OTT,W,1,1,2,1,0,1,0,0,1,0,1,0,2,50.0,17,17:17,1,0,4,2,66.7
36,2019-12-31,36,18-231,NJD,,BOS,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,14,14:19,0,0,1,1,50.0
37,2020-01-12,37,18-243,NJD,,TBL,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,16,13:26,0,0,3,4,42.9
38,2020-01-14,38,18-245,NJD,@,TOR,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,9,7:15,0,0,2,5,28.6
39,2020-01-16,39,18-247,NJD,@,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,16:00,1,0,1,5,16.7
40,2020-01-18,40,18-249,NJD,@,CBJ,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,17,17:38,1,0,1,2,33.3
41,2020-01-27,41,18-258,NJD,@,OTT,W,0,0,0,-1,0,0,0,0,0,0,0,0,8,0.0,19,18:29,1,3,0,2,0.0
42,2020-01-30,42,18-261,NJD,,NSH,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,12:57,0,1,0,0,
43,2020-02-01,43,18-263,NJD,,DAL,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,16,15:41,1,0,1,6,14.3
44,2020-02-04,44,18-266,NJD,,MTL,L-SO,0,1,1,-3,0,0,0,0,0,0,1,0,0,,24,18:08,0,0,8,6,57.1
45,2020-02-06,45,18-268,NJD,@,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,14:50,1,0,3,8,27.3
46,2020-02-08,46,18-270,NJD,,LAK,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,22,16:13,0,0,1,6,14.3
47,2020-02-11,47,18-273,NJD,,FLA,L,1,0,1,-1,0,0,1,0,0,0,0,0,3,33.3,18,17:14,0,0,3,13,18.8
48,2020-02-13,48,18-275,NJD,,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,18:31,0,0,4,5,44.4
49,2020-02-14,49,18-276,NJD,@,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,17,15:17,0,0,2,6,25.0
50,2020-02-16,50,18-278,NJD,,CBJ,W,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,17,15:48,0,0,2,0,100.0
51,2020-02-18,51,18-280,NJD,@,STL,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,21,18:05,0,0,0,0,
52,2020-02-20,52,18-282,NJD,,SJS,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,18:28,0,0,0,0,
53,2020-02-22,53,18-284,NJD,,WSH,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,15:42,0,0,0,0,
54,2020-02-25,54,18-287,NJD,@,DET,W,0,1,1,0,2,0,0,0,0,0,1,0,1,0.0,21,18:57,0,0,0,0,
55,2020-02-27,55,18-289,NJD,@,SJS,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,15:37,0,2,0,0,
56,2020-02-29,56,18-291,NJD,@,LAK,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,21,16:08,0,1,0,0,
57,2020-03-01,57,18-292,NJD,@,ANA,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,14:33,0,1,0,1,0.0
58,2020-03-03,58,18-294,NJD,@,VEG,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,17:42,0,0,2,0,100.0
59,2020-03-06,59,18-297,NJD,,STL,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,14:27,0,0,0,1,0.0
60,2020-03-07,60,18-298,NJD,@,NYR,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,16,13:25,0,1,0,0,
61,2020-03-10,61,18-301,NJD,,PIT,L,0,0,0,-1,2,0,0,0,0,0,0,0,0,,15,12:18,0,0,0,2,0.0
