Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
55,2022-03-10,55,23-131,COL,@,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,30,28:03,0,2,0,0,
56,2022-03-13,56,23-134,COL,,CGY,W,0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,29,26:13,2,4,0,0,
57,2022-03-15,57,23-136,COL,@,LAK,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,28,24:57,1,1,0,0,
58,2022-03-18,58,23-139,COL,@,SJS,W,1,2,3,1,0,1,0,0,0,1,1,0,3,33.3,30,27:34,1,1,0,0,
59,2022-03-21,59,23-142,COL,,EDM,W,0,2,2,1,2,0,0,0,0,1,1,0,2,0.0,28,30:02,1,4,0,0,
60,2022-03-23,60,23-144,COL,,VAN,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,30,27:58,0,1,0,0,
61,2022-03-25,61,23-146,COL,,PHI,W,2,0,2,-1,0,1,1,0,0,0,0,0,5,40.0,26,25:31,1,4,0,0,
62,2022-03-27,62,23-148,COL,@,MIN,L-OT,0,0,0,1,2,0,0,0,0,0,0,0,6,0.0,32,28:54,2,1,0,0,
63,2022-03-29,63,23-150,COL,@,CGY,W,0,1,1,0,2,0,0,0,0,0,1,0,2,0.0,30,28:41,0,2,0,0,
64,2022-03-31,64,23-152,COL,,SJS,W,0,1,1,1,2,0,0,0,0,0,1,0,6,0.0,27,26:45,1,2,0,0,
65,2022-04-02,65,23-154,COL,,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,30,28:19,1,2,0,0,
66,2022-04-05,66,23-157,COL,@,PIT,W,0,0,0,1,0,0,0,0,0,0,0,0,6,0.0,27,28:19,0,1,0,0,
67,2022-04-08,67,23-160,COL,@,WPG,W,1,1,2,2,2,0,1,0,1,1,0,0,3,33.3,28,27:45,0,2,0,0,
68,2022-04-09,68,23-161,COL,@,EDM,W,0,0,0,1,0,0,0,0,0,0,0,0,6,0.0,30,27:52,1,4,0,0,
69,2022-04-13,69,23-165,COL,,LAK,W,1,3,4,2,0,0,1,0,0,2,1,0,5,20.0,22,21:12,0,0,0,0,
70,2022-04-14,70,23-166,COL,,NJD,W,0,1,1,0,2,0,0,0,0,0,1,0,0,,25,24:01,0,2,0,0,
71,2022-04-16,71,23-168,COL,,CAR,W,0,0,0,3,0,0,0,0,0,0,0,0,3,0.0,26,22:24,3,1,0,0,
72,2022-04-18,72,23-170,COL,,WSH,L,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,28,27:27,3,1,0,0,
73,2022-04-20,73,23-172,COL,@,SEA,L,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,25,26:27,2,1,0,0,
74,2022-04-22,74,23-174,COL,@,EDM,L,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,28,30:11,1,4,0,0,
75,2022-04-24,75,23-176,COL,@,WPG,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,25,22:13,3,2,0,0,
76,2022-04-26,76,23-178,COL,,STL,W,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,24,24:11,3,2,0,0,
77,2022-04-28,77,23-180,COL,,NSH,L-SO,1,0,1,-1,0,0,1,0,0,0,0,0,5,20.0,32,29:58,1,0,0,0,
1,2021-01-13,1,22-075,COL,,STL,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,27,24:10,0,2,0,0,
2,2021-01-15,2,22-077,COL,,STL,W,0,3,3,1,2,0,0,0,0,0,3,0,3,0.0,25,19:11,3,0,0,0,
3,2021-01-19,3,22-081,COL,@,LAK,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,24:34,1,2,0,0,
4,2021-01-21,4,22-083,COL,@,LAK,L,0,1,1,-1,0,0,0,0,0,0,1,0,0,,24,22:53,0,1,0,0,
5,2021-01-22,5,22-084,COL,@,ANA,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,24,23:48,1,0,0,0,
6,2021-01-24,6,22-086,COL,@,ANA,L,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,23,25:09,3,0,0,0,
7,2021-01-26,7,22-088,COL,,SJS,W,0,3,3,2,0,0,0,0,0,2,1,0,2,0.0,22,20:18,1,1,0,0,
8,2021-01-28,8,22-090,COL,,SJS,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,26,24:05,1,0,0,0,
9,2021-01-30,9,22-092,COL,@,MIN,W,0,1,1,2,0,0,0,0,0,1,0,0,5,0.0,28,25:27,1,0,0,0,
10,2021-01-31,10,22-093,COL,@,MIN,L-OT,1,0,1,2,0,1,0,0,0,0,0,0,3,33.3,30,28:09,0,1,0,0,
11,2021-02-02,11,22-095,COL,,MIN,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,34,26:23,1,0,0,0,
12,2021-02-20,12,22-113,COL,,VEG,W,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,31,24:10,0,0,0,0,
13,2021-02-22,13,22-115,COL,,VEG,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,28,25:02,0,1,0,0,
14,2021-02-24,14,22-117,COL,,MIN,L,0,1,1,-2,0,0,0,0,0,0,1,0,1,0.0,28,26:51,1,0,0,0,
15,2021-02-26,15,22-119,COL,@,ARI,W,0,1,1,0,2,0,0,0,0,1,0,0,1,0.0,28,26:54,3,0,0,0,
16,2021-03-18,16,22-139,COL,,MIN,W,0,0,0,1,0,0,0,0,0,0,0,0,6,0.0,22,19:13,1,0,0,0,
17,2021-03-20,17,22-141,COL,,MIN,W,1,1,2,2,0,0,1,0,1,1,0,0,3,33.3,25,21:11,2,2,0,0,
18,2021-03-22,18,22-143,COL,@,ARI,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,22,21:12,1,1,0,0,
19,2021-03-23,19,22-144,COL,@,ARI,L-SO,0,1,1,-3,0,0,0,0,0,0,1,0,2,0.0,29,26:32,2,1,0,0,
20,2021-03-25,20,22-146,COL,,VEG,W,1,1,2,2,0,1,0,0,0,1,0,0,2,50.0,27,22:20,2,1,0,0,
21,2021-03-27,21,22-148,COL,,VEG,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,31,25:38,0,1,0,0,
22,2021-03-29,22,22-150,COL,,ANA,W,0,3,3,4,0,0,0,0,0,2,1,0,4,0.0,25,21:59,1,1,0,0,
23,2021-03-31,23,22-152,COL,,ARI,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,28,22:25,1,0,0,0,
24,2021-04-02,24,22-154,COL,,STL,W,0,1,1,1,0,0,0,0,0,0,1,0,2,0.0,28,24:35,0,0,0,0,
25,2021-04-03,25,22-155,COL,,STL,W,1,0,1,2,0,1,0,0,1,0,0,0,4,25.0,30,26:43,0,1,0,0,
26,2021-04-05,26,22-157,COL,@,MIN,W,0,1,1,2,0,0,0,0,0,1,0,0,4,0.0,32,24:47,0,1,0,0,
27,2021-04-07,27,22-159,COL,@,MIN,L,0,2,2,-2,0,0,0,0,0,0,2,0,1,0.0,26,25:53,1,0,0,0,
28,2021-04-09,28,22-161,COL,@,ANA,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,24:14,1,0,0,0,
29,2021-04-11,29,22-163,COL,@,ANA,W,0,1,1,1,2,0,0,0,0,1,0,0,1,0.0,30,24:47,2,4,0,0,
30,2021-04-12,30,22-164,COL,,ARI,W,0,2,2,1,0,0,0,0,0,1,1,0,1,0.0,28,23:26,1,0,0,0,
31,2021-04-14,31,22-166,COL,@,STL,W,0,1,1,1,0,0,0,0,0,0,1,0,2,0.0,26,25:06,2,1,0,0,
32,2021-04-22,32,22-174,COL,@,STL,W,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,25,22:38,0,1,0,0,
33,2021-04-24,33,22-176,COL,@,STL,L,1,2,3,-3,0,0,1,0,0,1,1,0,4,25.0,28,26:28,2,1,0,0,
34,2021-04-26,34,22-178,COL,@,STL,L,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,27,25:10,1,1,0,0,
35,2021-04-28,35,22-180,COL,@,VEG,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,25,25:08,2,0,0,0,
36,2021-04-30,36,22-182,COL,,SJS,W,1,1,2,0,0,0,1,0,0,0,1,0,7,14.3,31,28:57,1,3,0,0,
37,2021-05-01,37,22-183,COL,,SJS,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,29,23:53,2,3,0,0,
38,2021-05-03,38,22-185,COL,@,SJS,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,27,27:16,1,2,0,0,
39,2021-05-05,39,22-187,COL,@,SJS,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,26,23:29,1,0,0,0,
40,2021-05-07,40,22-189,COL,@,LAK,W,1,1,2,1,2,1,0,0,1,0,1,0,7,14.3,27,23:03,2,1,0,0,
41,2021-05-08,41,22-190,COL,@,LAK,W,1,1,2,2,0,0,1,0,0,1,0,0,4,25.0,30,24:49,1,0,0,0,
42,2021-05-10,42,22-192,COL,@,VEG,W,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,28,24:11,3,1,0,0,
43,2021-05-12,43,22-194,COL,,LAK,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,21,22:00,0,0,0,0,
44,2021-05-13,44,22-195,COL,,LAK,W,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,32,25:27,0,1,0,0,
1,2019-10-03,1,20-338,COL,,CGY,W,0,1,1,0,0,0,0,0,0,0,1,0,0,,26,22:23,1,0,0,0,
2,2019-10-05,2,20-340,COL,,MIN,W,0,1,1,0,0,0,0,0,0,0,1,0,0,,23,18:01,1,4,0,0,
3,2019-10-10,3,20-345,COL,,BOS,W,0,1,1,1,0,0,0,0,0,0,1,0,0,,22,17:27,1,1,0,0,
4,2019-10-12,4,20-347,COL,,ARI,W,0,2,2,-1,0,0,0,0,0,1,1,0,3,0.0,26,21:30,1,1,0,0,
5,2019-10-14,5,20-349,COL,@,WSH,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,21,17:02,0,1,0,0,
6,2019-10-16,6,20-351,COL,@,PIT,L-OT,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,26,23:53,2,1,0,0,
7,2019-10-18,7,20-353,COL,@,FLA,W,0,0,0,-2,0,0,0,0,0,0,0,0,0,,17,14:09,1,1,0,0,
8,2019-10-19,8,20-354,COL,@,TBL,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,19,14:46,0,3,0,0,
9,2019-10-21,9,20-356,COL,@,STL,L,0,1,1,-1,0,0,0,0,0,0,1,0,0,,22,18:22,0,1,0,0,
10,2019-10-25,10,20-360,COL,@,VEG,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,23,17:09,1,1,0,0,
11,2019-10-26,11,20-361,COL,,ANA,L,0,1,1,-1,0,0,0,0,0,0,1,0,6,0.0,26,19:09,2,0,0,0,
12,2019-10-30,12,21-000,COL,,FLA,L-OT,0,0,0,1,0,0,0,0,0,0,0,0,0,,27,20:30,1,0,0,0,
13,2019-11-01,13,21-002,COL,,DAL,L,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,28,21:48,0,1,0,0,
14,2019-11-02,14,21-003,COL,@,ARI,L,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,24,19:14,2,1,0,0,
15,2019-11-05,15,21-006,COL,@,DAL,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,22,22:53,0,0,0,0,
16,2019-11-07,16,21-008,COL,,NSH,W,1,2,3,1,0,1,0,0,0,1,1,0,4,25.0,27,19:50,1,1,0,0,
17,2019-11-09,17,21-010,COL,,CBJ,W,2,0,2,1,0,2,0,0,1,0,0,0,7,28.6,25,16:56,0,0,0,0,
18,2019-11-12,18,21-013,COL,@,WPG,W,1,0,1,2,0,1,0,0,1,0,0,0,1,100.0,24,19:56,0,0,0,0,
19,2019-11-14,19,21-015,COL,@,EDM,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,22:02,0,0,0,0,
20,2019-11-16,20,21-017,COL,@,VAN,W,0,4,4,3,0,0,0,0,0,3,1,0,0,,27,22:54,0,3,0,0,
21,2019-11-19,21,21-020,COL,@,CGY,W,0,1,1,2,0,0,0,0,0,1,0,0,0,,23,19:01,0,1,0,0,
22,2019-11-21,22,21-022,COL,@,MIN,L,2,0,2,0,0,1,1,0,0,0,0,0,5,40.0,27,24:41,1,2,0,0,
23,2019-11-23,23,21-024,COL,,TOR,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,26,27:45,1,2,0,0,
24,2019-11-27,24,21-028,COL,,EDM,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,24,24:31,0,3,0,0,
25,2019-11-29,25,21-030,COL,@,CHI,W,1,0,1,2,0,0,1,0,1,0,0,0,2,50.0,27,19:43,1,1,0,0,
26,2019-11-30,26,21-031,COL,,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,18:34,0,0,0,0,
27,2019-12-04,27,21-035,COL,@,TOR,W,0,1,1,-1,0,0,0,0,0,0,1,0,4,0.0,25,23:39,0,0,0,0,
28,2019-12-05,28,21-036,COL,@,MTL,W,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,25,21:05,1,1,0,0,
29,2019-12-07,29,21-038,COL,@,BOS,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,16:01,1,0,0,0,
30,2019-12-27,30,21-058,COL,,MIN,L,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,26,23:23,1,0,0,0,
31,2019-12-28,31,21-059,COL,@,DAL,L-SO,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,27,25:27,0,0,0,0,
32,2019-12-31,32,21-062,COL,,WPG,L,0,0,0,-4,0,0,0,0,0,0,0,0,6,0.0,25,21:22,1,0,0,0,
33,2020-01-02,33,21-064,COL,,STL,W,1,1,2,0,0,0,1,0,1,0,1,0,1,100.0,24,20:14,0,0,0,0,
34,2020-01-04,34,21-066,COL,@,NJD,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,22,20:42,0,0,0,0,
35,2020-01-06,35,21-068,COL,@,NYI,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,22:30,0,0,0,0,
36,2020-01-07,36,21-069,COL,@,NYR,L,0,0,0,-3,2,0,0,0,0,0,0,0,4,0.0,25,23:12,0,2,0,0,
37,2020-01-10,37,21-072,COL,,PIT,L-OT,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,26,21:34,2,0,0,0,
38,2020-01-14,38,21-076,COL,,DAL,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,22:07,3,1,0,0,
39,2020-01-16,39,21-078,COL,,SJS,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,23,19:46,1,0,0,0,
40,2020-01-18,40,21-080,COL,,STL,W,1,0,1,-1,2,1,0,0,0,0,0,0,1,100.0,24,18:53,0,0,0,0,
41,2020-01-20,41,21-082,COL,,DET,W,0,2,2,3,0,0,0,0,0,1,1,0,2,0.0,21,21:22,3,2,0,0,
42,2020-02-01,42,21-094,COL,@,PHI,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,26,22:25,1,1,0,0,
43,2020-02-04,43,21-097,COL,@,BUF,W,0,1,1,3,0,0,0,0,0,1,0,0,1,0.0,23,19:07,0,0,0,0,
44,2020-02-06,44,21-099,COL,@,OTT,W,1,1,2,0,0,0,1,0,0,1,0,0,5,20.0,22,21:18,3,2,0,0,
45,2020-02-08,45,21-101,COL,@,CBJ,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,23,20:54,1,1,0,0,
46,2020-02-09,46,21-102,COL,@,MIN,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,24,21:31,1,0,0,0,
47,2020-02-11,47,21-104,COL,,OTT,W,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,22,18:26,2,0,0,0,
48,2020-02-13,48,21-106,COL,,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,21,22:59,1,2,0,0,
49,2020-02-15,49,21-108,COL,,LAK,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,32,22:13,0,1,0,0,
50,2020-02-17,50,21-110,COL,,TBL,L-OT,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,25,25:56,1,1,0,0,
51,2020-02-19,51,21-112,COL,,NYI,W,0,2,2,2,0,0,0,0,0,2,0,0,3,0.0,20,18:50,0,0,0,0,
52,2020-02-21,52,21-114,COL,@,ANA,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,23:05,1,0,0,0,
53,2020-02-22,53,21-115,COL,@,LAK,W,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,29,26:21,3,0,0,0,
54,2020-02-26,54,21-119,COL,,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,22:35,0,0,0,0,
55,2020-02-28,55,21-121,COL,@,CAR,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,25,20:53,0,3,0,0,
56,2020-02-29,56,21-122,COL,@,NSH,W,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,23,24:28,0,0,0,0,
57,2020-03-11,57,21-133,COL,,NYR,W,0,3,3,1,0,0,0,0,0,1,2,0,2,0.0,25,21:09,1,1,0,0,
1,2019-04-15,1,20-167,COL,,CGY,W,1,0,1,1,0,1,0,0,1,0,0,0,2,50.0,21,14:19,0,2,0,0,
2,2019-04-17,2,20-169,COL,,CGY,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,33,20:06,0,1,0,0,
3,2019-04-19,3,20-171,COL,@,CGY,W,0,1,1,2,0,0,0,0,0,1,0,0,0,,23,19:26,0,3,0,0,
4,2019-04-26,4,20-178,COL,@,SJS,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,23,18:08,0,1,0,0,
5,2019-04-28,5,20-180,COL,@,SJS,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,14:57,1,0,0,0,
6,2019-04-30,6,20-182,COL,,SJS,L,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,25,16:57,1,1,0,0,
7,2019-05-02,7,20-184,COL,,SJS,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,24,15:55,4,1,0,0,
8,2019-05-04,8,20-186,COL,@,SJS,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,18:17,0,1,0,0,
9,2019-05-06,9,20-188,COL,,SJS,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,27,18:07,1,0,0,0,
10,2019-05-08,10,20-190,COL,@,SJS,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,25,17:30,2,0,0,0,
