Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2022-03-01,vs CGY,0,1,1,0,0,0,0,0,0,0,0,4,20:10,21,2022,202122,1,20:10,20:10,1210,CGY,CGY
2022-03-03,@ PHI,0,1,1,1,0,0,0,0,0,0,0,1,22:11,19,2022,202122,0,22:11,22:11,1331,PHI,PHI
2022-03-04,@ BUF,2,1,3,1,0,1,1,0,0,0,0,3,19:50,20,2022,202122,0,19:50,19:50,1190,BUF,BUF
2022-03-06,vs DAL,2,0,2,0,0,0,0,0,0,0,0,4,24:48,22,2022,202122,1,24:48,24:48,1488,DAL,DAL
2022-03-08,vs NYR,0,1,1,0,0,0,0,0,0,0,0,4,16:12,20,2022,202122,1,16:12,16:12,972,NYR,NYR
2022-03-10,@ DET,1,0,1,0,0,0,0,0,0,0,0,4,19:10,20,2022,202122,0,19:10,19:10,1150,DET,DET
2022-03-11,@ CBJ,1,0,1,1,0,1,1,0,0,0,0,3,19:21,21,2022,202122,0,19:21,19:21,1161,CBJ,CBJ
2022-03-13,vs NSH,0,0,0,-4,0,0,0,0,0,0,0,3,16:20,23,2022,202122,1,16:20,16:20,980,NSH,NSH
2022-03-16,vs BOS,2,0,2,0,2,1,1,0,0,0,0,4,16:04,21,2022,202122,1,16:04,16:04,964,BOS,BOS
2022-03-19,vs CHI,0,1,1,1,0,0,0,0,0,0,0,5,18:07,20,2022,202122,1,18:07,18:07,1087,CHI,CHI
2022-03-21,vs VEG,0,0,0,0,0,0,0,0,0,0,0,1,17:42,19,2022,202122,1,17:42,17:42,1062,VEG,VEG
2022-03-24,vs VAN,1,1,2,1,0,0,0,0,0,0,0,5,17:21,22,2022,202122,1,17:21,17:21,1041,VAN,VAN
2022-03-26,vs CBJ,2,0,2,1,2,1,1,0,0,0,0,4,17:40,20,2022,202122,1,17:40,17:40,1060,CBJ,CBJ
2022-03-27,vs COL,1,0,1,1,0,1,1,0,0,0,0,4,17:03,18,2022,202122,1,17:03,17:03,1023,COL,COL
2022-03-29,vs PHI,1,0,1,1,0,1,1,0,0,1,0,5,18:43,18,2022,202122,1,18:43,18:43,1123,PHI,PHI
2022-03-31,vs PIT,1,0,1,0,0,0,0,0,0,0,0,5,21:01,26,2022,202122,1,21:01,21:01,1261,PIT,PIT
2022-04-02,@ CAR,1,1,2,1,0,0,0,0,0,0,0,3,14:47,18,2022,202122,0,14:47,14:47,887,CAR,CAR
2022-04-03,@ WSH,0,0,0,0,0,0,0,0,0,0,0,0,18:04,16,2022,202122,0,18:04,18:04,1084,WSH,WSH
2022-04-05,@ NSH,1,1,2,1,2,1,1,0,0,0,0,5,22:10,22,2022,202122,0,22:10,22:10,1330,NSH,NSH
2022-04-08,@ STL,1,0,1,0,0,0,0,0,0,0,0,4,19:10,20,2022,202122,0,19:10,19:10,1150,STL,STL
2022-04-10,vs LAK,1,0,1,0,0,1,1,0,0,0,0,4,18:18,19,2022,202122,1,18:18,18:18,1098,LAK,LAK
2022-04-12,vs EDM,0,2,2,2,0,0,0,0,0,0,0,4,17:34,17,2022,202122,1,17:34,17:34,1054,EDM,EDM
2022-04-14,@ DAL,0,0,0,-1,0,0,0,0,0,0,0,1,18:02,18,2022,202122,0,18:02,18:02,1082,DAL,DAL
2022-04-16,@ STL,1,1,2,2,2,0,0,0,0,0,0,5,21:39,20,2022,202122,0,21:39,21:39,1299,STL,STL
2022-04-17,vs SJS,0,0,0,-2,0,0,0,0,0,0,0,3,20:31,21,2022,202122,1,20:31,20:31,1231,SJS,SJS
2022-04-19,@ MTL,0,1,1,0,0,0,0,0,0,0,0,2,21:39,17,2022,202122,0,21:39,21:39,1299,MTL,MTL
2022-04-21,vs VAN,1,2,3,2,4,0,0,0,0,0,0,4,20:20,17,2022,202122,1,20:20,20:20,1220,VAN,VAN
2022-04-22,vs SEA,1,3,4,0,0,1,1,0,0,0,0,2,21:20,20,2022,202122,1,21:20,21:20,1280,SEA,SEA
2022-04-24,@ NSH,0,2,2,0,0,0,0,0,0,0,0,5,22:36,22,2022,202122,0,22:36,22:36,1356,NSH,NSH
2022-04-26,vs ARI,0,2,2,0,0,0,0,0,0,0,0,5,22:38,21,2022,202122,1,22:38,22:38,1358,ARI,ARI
2022-04-28,vs CGY,1,0,1,0,0,1,1,0,0,1,0,4,15:37,18,2022,202122,1,15:37,15:37,937,CGY,CGY
2022-04-29,vs COL,1,1,2,2,0,0,0,0,0,0,0,1,18:47,21,2022,202122,1,18:47,18:47,1127,COL,COL
2021-01-14,@ LAK,1,2,3,3,0,0,0,0,0,1,0,2,21:52,23,2021,202021,0,21:52,21:52,1312,LAK,LAK
2021-01-16,@ LAK,0,1,1,0,2,0,0,0,0,0,0,2,19:05,21,2021,202021,0,19:05,19:05,1145,LAK,LAK
2021-01-18,@ ANA,0,0,0,-1,0,0,0,0,0,0,0,3,19:24,18,2021,202021,0,19:24,19:24,1164,ANA,ANA
2021-01-20,@ ANA,0,1,1,1,0,0,0,0,0,0,0,0,16:46,16,2021,202021,0,16:46,16:46,1006,ANA,ANA
2021-01-22,vs SJS,0,0,0,0,0,0,0,0,0,0,0,3,15:27,18,2021,202021,1,15:27,15:27,927,SJS,SJS
2021-01-24,vs SJS,0,1,1,1,0,0,0,0,0,0,0,2,19:36,19,2021,202021,1,19:36,19:36,1176,SJS,SJS
2021-01-26,vs LAK,0,0,0,-1,0,0,0,0,0,0,0,0,19:52,16,2021,202021,1,19:52,19:52,1192,LAK,LAK
2021-01-28,vs LAK,1,0,1,2,0,0,0,0,0,0,0,2,17:49,22,2021,202021,1,17:49,17:49,1069,LAK,LAK
2021-01-30,vs COL,0,0,0,0,0,0,0,0,0,0,0,0,19:00,25,2021,202021,1,19:00,19:00,1140,COL,COL
2021-01-31,vs COL,0,1,1,0,0,0,0,0,0,0,0,1,16:17,20,2021,202021,1,16:17,16:17,977,COL,COL
2021-02-02,@ COL,1,0,1,-1,0,1,1,0,0,0,0,2,20:35,18,2021,202021,0,20:35,20:35,1235,COL,COL
2021-02-16,@ LAK,0,0,0,-2,0,0,0,0,0,0,0,5,20:54,21,2021,202021,0,20:54,20:54,1254,LAK,LAK
2021-02-18,@ ANA,0,0,0,0,0,0,0,0,0,0,0,2,14:39,15,2021,202021,0,14:39,14:39,879,ANA,ANA
2021-02-20,@ ANA,0,2,2,1,0,0,0,0,0,0,0,0,16:45,18,2021,202021,0,16:45,16:45,1005,ANA,ANA
2021-02-22,@ SJS,1,1,2,3,0,0,0,0,0,0,0,2,14:49,16,2021,202021,0,14:49,14:49,889,SJS,SJS
2021-02-24,@ COL,0,2,2,1,0,0,0,0,0,0,0,1,15:18,19,2021,202021,0,15:18,15:18,918,COL,COL
2021-02-26,vs LAK,1,0,1,1,0,0,0,0,0,0,0,1,18:15,17,2021,202021,1,18:15,18:15,1095,LAK,LAK
2021-02-27,vs LAK,1,0,1,1,0,0,0,0,0,0,0,4,19:37,19,2021,202021,1,19:37,19:37,1177,LAK,LAK
2021-03-01,@ VEG,0,0,0,-1,0,0,0,0,0,0,0,3,23:19,22,2021,202021,0,23:19,23:19,1399,VEG,VEG
2021-03-03,@ VEG,0,0,0,-1,0,0,0,0,0,0,0,5,21:08,20,2021,202021,0,21:08,21:08,1268,VEG,VEG
2021-03-05,@ ARI,0,2,2,1,0,0,0,0,0,0,0,3,18:59,18,2021,202021,0,18:59,18:59,1139,ARI,ARI
2021-03-06,@ ARI,0,0,0,-3,0,0,0,0,0,0,0,2,17:20,19,2021,202021,0,17:20,17:20,1040,ARI,ARI
2021-03-08,vs VEG,0,0,0,0,0,0,0,0,0,0,0,2,17:01,18,2021,202021,1,17:01,17:01,1021,VEG,VEG
2021-03-10,vs VEG,1,0,1,0,2,1,1,0,0,0,0,4,17:23,22,2021,202021,1,17:23,17:23,1043,VEG,VEG
2021-03-12,vs ARI,3,0,3,4,2,0,0,0,0,1,0,8,18:12,21,2021,202021,1,18:12,18:12,1092,ARI,ARI
2021-03-14,vs ARI,0,1,1,1,2,0,0,0,0,0,0,8,18:54,18,2021,202021,1,18:54,18:54,1134,ARI,ARI
2021-03-16,vs ARI,0,1,1,1,0,0,0,0,0,0,0,4,14:57,16,2021,202021,1,14:57,14:57,897,ARI,ARI
2021-03-18,@ COL,0,0,0,-1,0,0,0,0,0,0,0,1,19:22,19,2021,202021,0,19:22,19:22,1162,COL,COL
2021-03-20,@ COL,0,0,0,-4,0,0,0,0,0,0,0,3,17:56,23,2021,202021,0,17:56,17:56,1076,COL,COL
2021-03-22,vs ANA,0,0,0,-1,0,0,0,0,0,0,0,1,17:09,17,2021,202021,1,17:09,17:09,1029,ANA,ANA
2021-03-24,vs ANA,0,1,1,1,0,0,0,0,0,0,0,1,15:58,19,2021,202021,1,15:58,15:58,958,ANA,ANA
2021-03-25,vs STL,1,0,1,1,2,0,0,0,0,0,0,3,14:38,15,2021,202021,1,14:38,14:38,878,STL,STL
2021-03-29,@ SJS,0,0,0,0,0,0,0,0,0,0,0,1,18:55,19,2021,202021,0,18:55,18:55,1135,SJS,SJS
2021-03-31,@ SJS,1,0,1,1,0,0,0,0,0,0,0,4,20:23,20,2021,202021,0,20:23,20:23,1223,SJS,SJS
2021-04-01,@ VEG,1,1,2,1,0,0,0,0,0,0,0,6,24:09,25,2021,202021,0,24:09,24:09,1449,VEG,VEG
2021-04-03,@ VEG,1,0,1,1,2,1,1,0,0,0,0,4,18:40,22,2021,202021,0,18:40,18:40,1120,VEG,VEG
2021-04-05,vs COL,0,0,0,-2,2,0,0,0,0,0,0,1,22:55,25,2021,202021,1,22:55,22:55,1375,COL,COL
2021-04-07,vs COL,2,1,3,0,0,2,2,0,0,0,0,3,16:38,21,2021,202021,1,16:38,16:38,998,COL,COL
2021-04-09,@ STL,0,0,0,-2,0,0,0,0,0,0,0,1,16:41,19,2021,202021,0,16:41,16:41,1001,STL,STL
2021-04-10,@ STL,0,0,0,-1,0,0,0,0,0,0,0,5,20:16,20,2021,202021,0,20:16,20:16,1216,STL,STL
2021-04-14,vs ARI,0,1,1,0,0,0,0,0,0,0,0,1,16:42,14,2021,202021,1,16:42,16:42,1002,ARI,ARI
2021-04-16,vs SJS,0,0,0,0,0,0,0,0,0,0,0,0,15:29,16,2021,202021,1,15:29,15:29,929,SJS,SJS
2021-04-17,vs SJS,1,0,1,1,0,0,0,0,0,0,0,3,19:08,19,2021,202021,1,19:08,19:08,1148,SJS,SJS
2021-04-19,@ ARI,1,0,1,-1,0,1,1,0,0,0,0,4,15:33,17,2021,202021,0,15:33,15:33,933,ARI,ARI
2021-04-21,@ ARI,1,0,1,1,0,0,0,0,0,0,0,4,16:05,16,2021,202021,0,16:05,16:05,965,ARI,ARI
2021-04-23,@ LAK,2,0,2,1,0,1,1,0,0,0,0,6,15:28,16,2021,202021,0,15:28,15:28,928,LAK,LAK
2021-04-24,@ SJS,1,0,1,-1,0,1,1,0,0,0,0,4,17:12,17,2021,202021,0,17:12,17:12,1032,SJS,SJS
2021-04-28,vs STL,0,0,0,0,0,0,0,0,0,0,0,4,17:21,23,2021,202021,1,17:21,17:21,1041,STL,STL
2021-04-29,vs STL,1,0,1,0,0,0,0,0,0,0,0,3,21:05,22,2021,202021,1,21:05,21:05,1265,STL,STL
2021-05-01,vs STL,0,1,1,1,0,0,0,0,0,0,0,4,20:16,22,2021,202021,1,20:16,20:16,1216,STL,STL
2021-05-03,vs VEG,1,1,2,0,0,0,0,0,0,0,0,4,18:05,19,2021,202021,1,18:05,18:05,1085,VEG,VEG
2021-05-05,vs VEG,2,0,2,1,2,0,0,0,0,0,0,4,20:26,21,2021,202021,1,20:26,20:26,1226,VEG,VEG
2021-05-07,vs ANA,1,1,2,2,0,0,0,0,0,1,0,3,17:51,18,2021,202021,1,17:51,17:51,1071,ANA,ANA
2021-05-08,vs ANA,0,2,2,1,0,0,0,0,0,0,0,3,19:35,17,2021,202021,1,19:35,19:35,1175,ANA,ANA
2021-05-12,@ STL,0,0,0,-1,0,0,0,0,0,0,0,5,19:13,16,2021,202021,0,19:13,19:13,1153,STL,STL
"Thu, Oct 10",vs CBJ,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,2024,202425,1,00:00,00:00,0,CBJ,CBJ
