Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2021-01-26,vs PHI,0,0,0,-2,0,0,0,0,0,0,0,3,20:14,24,2021,202021,1,20:14,20:14,1214,PHI,PHI
2021-01-28,vs PHI,0,0,0,0,0,0,0,0,0,0,0,2,23:04,24,2021,202021,1,23:04,23:04,1384,PHI,PHI
2021-01-30,@ BUF,0,1,1,1,0,0,0,0,0,0,0,3,23:49,25,2021,202021,0,23:49,23:49,1429,BUF,BUF
2021-01-31,@ BUF,0,0,0,0,0,0,0,0,0,0,0,3,18:41,23,2021,202021,0,18:41,18:41,1121,BUF,BUF
2021-02-16,@ NYR,0,0,0,0,0,0,0,0,0,0,0,0,18:59,21,2021,202021,0,18:59,18:59,1139,NYR,NYR
2021-02-18,@ BOS,0,1,1,1,0,0,0,0,0,0,0,2,18:14,18,2021,202021,0,18:14,18:14,1094,BOS,BOS
2021-02-20,vs BUF,0,1,1,0,0,0,0,0,0,0,0,5,20:51,24,2021,202021,1,20:51,20:51,1251,BUF,BUF
2021-02-21,@ WSH,1,0,1,2,0,0,0,0,0,0,0,3,19:37,24,2021,202021,0,19:37,19:37,1177,WSH,WSH
2021-02-23,vs BUF,0,0,0,-2,0,0,0,0,0,0,0,4,19:09,23,2021,202021,1,19:09,19:09,1149,BUF,BUF
2021-02-25,@ BUF,0,0,0,1,0,0,0,0,0,0,0,8,20:53,23,2021,202021,0,20:53,20:53,1253,BUF,BUF
2021-02-27,vs WSH,0,1,1,-2,0,0,0,0,0,0,0,4,19:23,26,2021,202021,1,19:23,19:23,1163,WSH,WSH
2021-02-28,vs WSH,0,0,0,-1,0,0,0,0,0,0,0,3,16:36,20,2021,202021,1,16:36,16:36,996,WSH,WSH
2021-03-02,vs NYI,0,0,0,1,0,0,0,0,0,0,0,1,20:28,22,2021,202021,1,20:28,20:28,1228,NYI,NYI
2021-03-04,vs NYR,1,0,1,0,0,0,0,0,0,0,0,2,18:39,22,2021,202021,1,18:39,18:39,1119,NYR,NYR
2021-03-06,vs NYR,0,0,0,-2,0,0,0,0,0,0,0,1,18:40,23,2021,202021,1,18:40,18:40,1120,NYR,NYR
2021-03-07,@ BOS,0,0,0,0,0,0,0,0,0,0,0,1,15:21,19,2021,202021,0,15:21,15:21,921,BOS,BOS
2021-03-09,@ WSH,0,0,0,-1,0,0,0,0,0,0,0,2,20:08,27,2021,202021,0,20:08,20:08,1208,WSH,WSH
2021-03-11,@ NYI,1,0,1,-2,0,0,0,0,0,0,0,2,15:05,18,2021,202021,0,15:05,15:05,905,NYI,NYI
2021-03-13,vs NYI,0,0,0,1,0,0,0,0,0,0,0,1,16:49,19,2021,202021,1,16:49,16:49,1009,NYI,NYI
2021-03-14,vs NYI,0,0,0,0,0,0,0,0,0,0,0,1,22:21,26,2021,202021,1,22:21,22:21,1341,NYI,NYI
2021-03-16,vs BUF,0,0,0,1,0,0,0,0,0,0,0,1,17:40,22,2021,202021,1,17:40,17:40,1060,BUF,BUF
2021-03-18,vs PIT,1,1,2,1,0,0,0,0,0,0,0,2,19:51,25,2021,202021,1,19:51,19:51,1191,PIT,PIT
2021-03-20,vs PIT,0,0,0,1,0,0,0,0,0,0,0,3,19:41,25,2021,202021,1,19:41,19:41,1181,PIT,PIT
2021-03-21,@ PIT,0,0,0,0,0,0,0,0,0,0,0,2,18:17,21,2021,202021,0,18:17,18:17,1097,PIT,PIT
2021-03-23,@ PHI,0,0,0,0,0,0,0,0,0,0,0,3,14:11,18,2021,202021,0,14:11,14:11,851,PHI,PHI
2021-03-25,@ WSH,0,0,0,0,0,0,0,0,0,0,0,1,17:37,21,2021,202021,0,17:37,17:37,1057,WSH,WSH
2021-03-26,@ WSH,0,0,0,-2,0,0,0,0,0,0,0,1,11:48,16,2021,202021,0,11:48,11:48,708,WSH,WSH
2021-03-28,@ BOS,0,0,0,1,0,0,0,0,0,0,0,2,14:11,19,2021,202021,0,14:11,14:11,851,BOS,BOS
2021-03-30,@ BOS,0,0,0,1,0,0,0,0,0,0,0,5,17:03,24,2021,202021,0,17:03,17:03,1023,BOS,BOS
2021-04-02,vs WSH,0,0,0,0,0,0,0,0,0,0,0,2,20:53,24,2021,202021,1,20:53,20:53,1253,WSH,WSH
2021-04-04,vs WSH,0,1,1,0,0,0,0,0,0,0,0,4,24:13,24,2021,202021,1,24:13,24:13,1453,WSH,WSH
2021-04-06,vs BUF,0,0,0,-2,0,0,0,0,0,0,0,2,21:37,23,2021,202021,1,21:37,21:37,1297,BUF,BUF
2021-04-08,@ BUF,1,2,3,3,0,0,0,0,0,0,0,4,19:44,22,2021,202021,0,19:44,19:44,1184,BUF,BUF
2021-04-09,vs PIT,1,0,1,-1,0,0,0,0,0,0,0,2,21:30,24,2021,202021,1,21:30,21:30,1290,PIT,PIT
2021-04-11,vs PIT,0,0,0,-1,0,0,0,0,0,0,0,4,20:46,26,2021,202021,1,20:46,20:46,1246,PIT,PIT
2021-04-13,vs NYR,0,0,0,-2,0,0,0,0,0,0,0,3,20:13,24,2021,202021,1,20:13,20:13,1213,NYR,NYR
2021-04-15,@ NYR,0,0,0,-1,2,0,0,0,0,0,0,2,18:14,20,2021,202021,0,18:14,18:14,1094,NYR,NYR
2021-04-17,@ NYR,0,2,2,0,0,0,0,0,0,0,0,6,20:50,24,2021,202021,0,20:50,20:50,1250,NYR,NYR
2021-04-18,vs NYR,0,0,0,-1,12,0,0,0,0,0,0,5,18:38,21,2021,202021,1,18:38,18:38,1118,NYR,NYR
2021-04-20,@ PIT,1,0,1,2,0,0,0,0,0,0,0,4,20:18,21,2021,202021,0,20:18,20:18,1218,PIT,PIT
2021-04-22,@ PIT,0,0,0,-1,0,0,0,0,0,0,0,4,16:38,20,2021,202021,0,16:38,16:38,998,PIT,PIT
2021-04-24,@ PIT,1,0,1,0,0,0,0,0,0,0,0,4,22:19,26,2021,202021,0,22:19,22:19,1339,PIT,PIT
2021-04-25,@ PHI,0,0,0,0,0,0,0,0,0,0,0,4,21:37,26,2021,202021,0,21:37,21:37,1297,PHI,PHI
2021-04-27,vs PHI,0,2,2,1,0,0,0,0,0,0,0,1,18:41,24,2021,202021,1,18:41,18:41,1121,PHI,PHI
2021-04-29,vs PHI,0,0,0,-1,0,0,0,0,0,0,0,3,18:54,22,2021,202021,1,18:54,18:54,1134,PHI,PHI
2021-05-01,@ PHI,0,2,2,1,0,0,0,0,0,0,0,3,17:44,19,2021,202021,0,17:44,17:44,1064,PHI,PHI
2021-05-03,vs BOS,0,0,0,-2,0,0,0,0,0,0,0,1,19:47,22,2021,202021,1,19:47,19:47,1187,BOS,BOS
2021-05-04,vs BOS,0,2,2,3,0,0,0,0,0,0,0,2,22:16,29,2021,202021,1,22:16,22:16,1336,BOS,BOS
2021-05-06,@ NYI,0,0,0,-1,0,0,0,0,0,0,0,0,18:41,19,2021,202021,0,18:41,18:41,1121,NYI,NYI
2021-05-08,@ NYI,0,0,0,0,2,0,0,0,0,0,0,3,16:26,18,2021,202021,0,16:26,16:26,986,NYI,NYI
2021-05-10,@ PHI,0,0,0,-1,0,0,0,0,0,0,0,0,16:42,18,2021,202021,0,16:42,16:42,1002,PHI,PHI
2019-10-04,vs WPG,0,0,0,-1,0,0,0,0,0,0,0,1,15:12,18,2019,201920,1,15:12,15:12,912,WPG,WPG
2019-10-05,@ BUF,0,0,0,-2,0,0,0,0,0,0,0,2,14:23,16,2019,201920,0,14:23,14:23,863,BUF,BUF
2019-10-09,@ PHI,0,0,0,0,0,0,0,0,0,0,0,0,14:34,17,2019,201920,0,14:34,14:34,874,PHI,PHI
2019-10-10,vs EDM,0,0,0,0,0,0,0,0,0,0,0,4,17:36,22,2019,201920,1,17:36,17:36,1056,EDM,EDM
2019-10-12,@ BOS,0,0,0,0,0,0,0,0,0,0,0,3,15:52,17,2019,201920,0,15:52,15:52,952,BOS,BOS
2019-10-14,vs FLA,0,0,0,-1,0,0,0,0,0,0,0,2,17:20,20,2019,201920,1,17:20,17:20,1040,FLA,FLA
2019-10-17,vs NYR,0,1,1,0,0,0,0,0,0,0,0,2,13:09,18,2019,201920,1,13:09,13:09,789,NYR,NYR
2019-10-19,vs VAN,1,0,1,0,0,1,1,0,0,1,0,1,13:50,16,2019,201920,1,13:50,13:50,830,VAN,VAN
2019-10-25,vs ARI,1,2,3,0,0,1,1,0,0,0,0,4,19:17,20,2019,201920,1,19:17,19:17,1157,ARI,ARI
2019-10-30,vs TBL,0,0,0,-1,0,0,0,0,0,0,0,1,20:19,24,2019,201920,1,20:19,20:19,1219,TBL,TBL
2019-11-01,vs PHI,0,1,1,-1,0,0,0,0,0,0,0,1,17:46,22,2019,201920,1,17:46,17:46,1066,PHI,PHI
2019-11-02,@ CAR,1,0,1,0,0,1,1,0,0,0,0,4,15:01,17,2019,201920,0,15:01,15:01,901,CAR,CAR
2019-11-05,@ WPG,0,0,0,0,0,0,0,0,0,0,0,1,12:35,15,2019,201920,0,12:35,12:35,755,WPG,WPG
2019-11-07,@ CGY,1,1,2,-1,2,0,0,0,0,0,0,2,14:26,19,2019,201920,0,14:26,14:26,866,CGY,CGY
2019-11-08,@ EDM,0,0,0,0,2,0,0,0,0,0,0,1,16:33,18,2019,201920,0,16:33,16:33,993,EDM,EDM
2019-11-10,@ VAN,0,0,0,0,0,0,0,0,0,0,0,3,17:14,20,2019,201920,0,17:14,17:14,1034,VAN,VAN
2019-11-13,vs OTT,0,0,0,0,0,0,0,0,0,0,0,1,18:13,21,2019,201920,1,18:13,18:13,1093,OTT,OTT
2019-11-15,vs PIT,0,0,0,0,0,0,0,0,0,0,0,1,15:05,16,2019,201920,1,15:05,15:05,905,PIT,PIT
2019-11-16,@ MTL,0,1,1,0,0,0,0,0,0,0,0,1,14:55,18,2019,201920,0,14:55,14:55,895,MTL,MTL
2019-11-19,vs BOS,0,0,0,0,0,0,0,0,0,0,0,1,13:55,17,2019,201920,1,13:55,13:55,835,BOS,BOS
2019-11-22,@ PIT,0,0,0,0,0,0,0,0,0,0,0,4,19:00,21,2019,201920,0,19:00,19:00,1140,PIT,PIT
2019-11-23,vs DET,0,0,0,0,0,0,0,0,0,0,0,4,16:41,21,2019,201920,1,16:41,16:41,1001,DET,DET
2019-11-26,vs MIN,0,1,1,0,0,0,0,0,0,0,0,1,17:22,18,2019,201920,1,17:22,17:22,1042,MIN,MIN
2019-11-28,@ MTL,0,0,0,-1,2,0,0,0,0,0,0,0,14:18,17,2019,201920,0,14:18,14:18,858,MTL,MTL
2019-12-06,vs CHI,0,0,0,0,0,0,0,0,0,0,0,3,18:03,20,2019,201920,1,18:03,18:03,1083,CHI,CHI
2019-12-07,@ NSH,0,1,1,1,0,0,0,0,0,0,0,2,17:29,19,2019,201920,0,17:29,17:29,1049,NSH,NSH
2019-12-10,@ DAL,0,0,0,0,0,0,0,0,0,0,0,2,17:01,20,2019,201920,0,17:01,17:01,1021,DAL,DAL
2019-12-13,@ COL,0,0,0,-1,0,0,0,0,0,0,0,4,13:53,17,2019,201920,0,13:53,13:53,833,COL,COL
2019-12-14,@ ARI,0,0,0,0,0,0,0,0,0,0,0,2,13:12,16,2019,201920,0,13:12,13:12,792,ARI,ARI
2019-12-18,vs ANA,0,1,1,1,0,0,0,0,0,0,0,3,16:14,20,2019,201920,1,16:14,16:14,974,ANA,ANA
2019-12-20,vs WSH,0,0,0,0,0,0,0,0,0,0,0,0,16:04,18,2019,201920,1,16:04,16:04,964,WSH,WSH
2019-12-21,@ CBJ,0,0,0,-2,0,0,0,0,0,0,0,4,15:17,14,2019,201920,0,15:17,15:17,917,CBJ,CBJ
2019-12-23,@ CHI,1,0,1,0,0,0,0,0,0,0,0,5,15:05,18,2019,201920,0,15:05,15:05,905,CHI,CHI
2019-12-27,vs TOR,0,0,0,-1,0,0,0,0,0,0,0,3,16:28,17,2019,201920,1,16:28,16:28,988,TOR,TOR
2019-12-29,@ OTT,1,1,2,1,0,0,0,0,0,1,0,2,17:17,17,2019,201920,0,17:17,17:17,1037,OTT,OTT
2019-12-31,vs BOS,0,0,0,-1,0,0,0,0,0,0,0,2,14:19,14,2019,201920,1,14:19,14:19,859,BOS,BOS
2020-01-12,vs TBL,0,1,1,1,0,0,0,0,0,0,0,2,13:26,16,2020,201920,1,13:26,13:26,806,TBL,TBL
2020-01-14,@ TOR,0,0,0,-1,0,0,0,0,0,0,0,0,7:15,9,2020,201920,0,7:15,7:15,435,TOR,TOR
2020-01-16,@ WSH,0,0,0,0,0,0,0,0,0,0,0,1,16:00,19,2020,201920,0,16:00,16:00,960,WSH,WSH
2020-01-18,@ CBJ,0,0,0,-2,0,0,0,0,0,0,0,3,17:38,17,2020,201920,0,17:38,17:38,1058,CBJ,CBJ
2020-01-27,@ OTT,0,0,0,-1,0,0,0,0,0,0,0,8,18:29,19,2020,201920,0,18:29,18:29,1109,OTT,OTT
2020-01-30,vs NSH,0,0,0,0,0,0,0,0,0,0,0,0,12:57,17,2020,201920,1,12:57,12:57,777,NSH,NSH
2020-02-01,vs DAL,0,0,0,-2,0,0,0,0,0,0,0,4,15:41,16,2020,201920,1,15:41,15:41,941,DAL,DAL
2020-02-04,vs MTL,0,1,1,-3,0,0,0,0,0,0,0,0,18:08,24,2020,201920,1,18:08,18:08,1088,MTL,MTL
2020-02-06,@ PHI,0,0,0,0,0,0,0,0,0,0,0,0,14:50,17,2020,201920,0,14:50,14:50,890,PHI,PHI
2020-02-08,vs LAK,0,1,1,1,0,0,0,0,0,0,0,2,16:13,22,2020,201920,1,16:13,16:13,973,LAK,LAK
2020-02-11,vs FLA,1,0,1,-1,0,1,1,0,0,0,0,3,17:14,18,2020,201920,1,17:14,17:14,1034,FLA,FLA
2020-02-13,vs DET,0,0,0,0,0,0,0,0,0,0,0,0,18:31,18,2020,201920,1,18:31,18:31,1111,DET,DET
2020-02-14,@ CAR,0,0,0,-1,0,0,0,0,0,0,0,3,15:17,17,2020,201920,0,15:17,15:17,917,CAR,CAR
2020-02-16,vs CBJ,0,0,0,-1,0,0,0,0,0,0,0,4,15:48,17,2020,201920,1,15:48,15:48,948,CBJ,CBJ
2020-02-18,@ STL,0,0,0,-2,0,0,0,0,0,0,0,2,18:05,21,2020,201920,0,18:05,18:05,1085,STL,STL
2020-02-20,vs SJS,0,0,0,0,0,0,0,0,0,0,0,2,18:28,19,2020,201920,1,18:28,18:28,1108,SJS,SJS
2020-02-22,vs WSH,0,0,0,0,0,0,0,0,0,0,0,1,15:42,17,2020,201920,1,15:42,15:42,942,WSH,WSH
2020-02-25,@ DET,0,1,1,0,2,0,0,0,0,0,0,1,18:57,21,2020,201920,0,18:57,18:57,1137,DET,DET
2020-02-27,@ SJS,0,0,0,-1,0,0,0,0,0,0,0,1,15:37,17,2020,201920,0,15:37,15:37,937,SJS,SJS
2020-02-29,@ LAK,0,0,0,-1,0,0,0,0,0,0,0,3,16:08,21,2020,201920,0,16:08,16:08,968,LAK,LAK
2020-03-01,@ ANA,0,0,0,0,0,0,0,0,0,0,0,0,14:33,16,2020,201920,0,14:33,14:33,873,ANA,ANA
2020-03-03,@ VEG,0,0,0,0,0,0,0,0,0,0,0,2,17:42,20,2020,201920,0,17:42,17:42,1062,VEG,VEG
2020-03-06,vs STL,0,0,0,0,0,0,0,0,0,0,0,2,14:27,17,2020,201920,1,14:27,14:27,867,STL,STL
2020-03-07,@ NYR,0,0,0,-1,0,0,0,0,0,0,0,2,13:25,16,2020,201920,0,13:25,13:25,805,NYR,NYR
2020-03-10,vs PIT,0,0,0,-1,2,0,0,0,0,0,0,0,12:18,15,2020,201920,1,12:18,12:18,738,PIT,PIT
"Fri, Oct 04",@ BUF,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,2024,202425,0,00:00,00:00,0,BUF,BUF
