Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
11,2021-11-05,11,28-236,VAN,,NSH,L,0,1,1,0,0,0,0,0,0,1,0,0,0,,25,21:28,2,1,8,12,40.0
12,2021-11-07,12,28-238,VAN,,DAL,W,2,0,2,1,0,0,2,0,0,0,0,0,4,50.0,30,22:19,5,0,11,3,78.6
13,2021-11-09,13,28-240,VAN,,ANA,L-OT,1,0,1,1,2,1,0,0,0,0,0,0,4,25.0,30,24:16,0,2,3,5,37.5
14,2021-11-11,14,28-242,VAN,@,COL,L,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,27,18:25,4,1,10,3,76.9
15,2021-11-13,15,28-244,VAN,@,VEG,L,1,0,1,1,0,1,0,0,0,0,0,0,5,20.0,25,17:04,3,0,11,0,100.0
16,2021-11-14,16,28-245,VAN,@,ANA,L,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,28,19:24,1,0,8,10,44.4
17,2021-11-17,17,28-248,VAN,,COL,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,25,24:16,2,1,9,9,50.0
18,2021-11-19,18,28-250,VAN,,WPG,W,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,27,19:04,1,1,14,3,82.4
19,2021-11-21,19,28-252,VAN,,CHI,L,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,26,21:52,1,1,6,6,50.0
20,2021-11-24,20,28-255,VAN,@,PIT,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,28,21:25,3,0,15,6,71.4
21,2021-11-26,21,28-257,VAN,@,CBJ,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,27,21:09,2,0,5,7,41.7
22,2021-11-28,22,28-259,VAN,@,BOS,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,27,22:32,0,0,8,10,44.4
23,2021-11-29,23,28-260,VAN,@,MTL,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,27,19:51,2,0,7,9,43.8
24,2021-12-01,24,28-262,VAN,@,OTT,W,1,2,3,0,0,0,1,0,0,1,1,0,5,20.0,27,19:30,0,1,10,8,55.6
25,2021-12-04,25,28-265,VAN,,PIT,L,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,24,21:17,0,1,2,7,22.2
26,2021-12-06,26,28-267,VAN,,LAK,W,1,1,2,0,0,0,1,0,0,0,1,0,1,100.0,24,18:14,2,0,7,10,41.2
27,2021-12-08,27,28-269,VAN,,BOS,W,0,1,1,0,2,0,0,0,0,0,1,0,2,0.0,31,21:10,4,0,7,7,50.0
28,2021-12-10,28,28-271,VAN,,WPG,W,0,1,1,1,2,0,0,0,0,1,0,0,5,0.0,26,23:17,2,2,10,9,52.6
29,2021-12-12,29,28-273,VAN,,CAR,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,22,19:30,2,2,5,10,33.3
30,2021-12-14,30,28-275,VAN,,CBJ,W,0,1,1,-2,0,0,0,0,0,0,1,0,4,0.0,24,20:09,0,3,10,10,50.0
31,2021-12-16,31,28-277,VAN,@,SJS,W,1,2,3,3,0,1,0,0,0,1,1,0,3,33.3,27,21:35,0,1,8,7,53.3
32,2021-12-29,32,28-290,VAN,@,ANA,W,1,1,2,2,2,1,0,0,1,1,0,0,2,50.0,26,18:13,5,1,10,7,58.8
33,2021-12-30,33,28-291,VAN,@,LAK,L-SO,0,1,1,0,0,0,0,0,0,0,1,0,0,,26,22:32,2,1,7,7,50.0
34,2022-01-01,34,28-293,VAN,@,SEA,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,29,20:47,2,1,6,9,40.0
35,2022-01-11,35,28-303,VAN,@,FLA,L,0,0,0,-1,5,0,0,0,0,0,0,0,5,0.0,24,19:40,2,0,13,9,59.1
36,2022-01-13,36,28-305,VAN,@,TBL,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,26,21:52,2,1,8,5,61.5
37,2022-01-15,37,28-307,VAN,@,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,20:07,1,1,10,8,55.6
38,2022-01-16,38,28-308,VAN,@,WSH,W,1,1,2,1,0,1,0,0,0,0,1,0,4,25.0,24,20:22,2,0,5,6,45.5
39,2022-01-18,39,28-310,VAN,@,NSH,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,25,22:28,4,1,11,12,47.8
40,2022-01-25,40,28-317,VAN,,EDM,L-OT,0,1,1,1,0,0,0,0,0,0,0,1,4,0.0,28,24:38,2,1,9,14,39.1
41,2022-01-27,41,28-319,VAN,@,WPG,W,3,1,4,2,0,2,1,0,1,0,1,0,5,60.0,25,18:35,1,1,13,4,76.5
42,2022-01-29,42,28-321,VAN,@,CGY,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,34,21:21,2,1,17,10,63.0
43,2022-01-31,43,28-323,VAN,@,CHI,W,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,23,18:23,0,0,9,5,64.3
44,2022-02-01,44,28-324,VAN,@,NSH,L,0,0,0,0,2,0,0,0,0,0,0,0,0,,24,20:19,3,0,9,10,47.4
45,2022-02-08,45,28-331,VAN,,ARI,W,1,1,2,1,0,1,0,0,0,0,1,0,3,33.3,24,22:01,3,0,11,4,73.3
46,2022-02-09,46,28-332,VAN,,NYI,L,0,0,0,-3,4,0,0,0,0,0,0,0,3,0.0,22,16:19,2,1,4,11,26.7
47,2022-02-12,47,28-335,VAN,,TOR,W,1,1,2,1,0,1,0,0,0,0,1,0,1,100.0,28,26:20,3,1,2,2,50.0
48,2022-02-17,48,28-340,VAN,@,SJS,W,1,1,2,0,4,1,0,0,1,1,0,0,3,33.3,24,19:36,4,1,3,1,75.0
49,2022-02-19,49,28-342,VAN,,ANA,L,0,1,1,-2,2,0,0,0,0,0,1,0,2,0.0,25,18:44,3,1,0,5,0.0
50,2022-02-21,50,28-344,VAN,,SEA,W,0,2,2,0,0,0,0,0,0,1,1,0,4,0.0,25,21:41,7,1,13,10,56.5
51,2022-02-24,51,28-347,VAN,,CGY,W,2,2,4,2,0,1,1,0,1,1,1,0,3,66.7,21,16:28,4,0,5,6,45.5
52,2022-02-27,52,28-350,VAN,@,NYR,W,0,2,2,3,0,0,0,0,0,2,0,0,0,,25,18:29,2,1,9,7,56.3
53,2022-02-28,53,28-351,VAN,@,NJD,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,24,19:07,1,1,9,11,45.0
54,2022-03-03,54,28-354,VAN,@,NYI,W,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,21,18:17,0,0,7,6,53.8
55,2022-03-05,55,28-356,VAN,@,TOR,W,1,1,2,-1,0,1,0,0,0,0,1,0,1,100.0,26,19:12,2,0,10,8,55.6
56,2022-03-09,56,28-360,VAN,,MTL,W,1,3,4,1,2,1,0,0,0,1,2,0,1,100.0,27,20:06,1,2,11,7,61.1
57,2022-03-11,57,28-362,VAN,,WSH,L-OT,0,2,2,0,0,0,0,0,0,1,1,0,0,,28,22:01,4,0,9,5,64.3
58,2022-03-13,58,28-364,VAN,,TBL,L,1,0,1,1,0,1,0,0,0,0,0,0,8,12.5,23,22:28,6,1,5,8,38.5
59,2022-03-15,59,29-001,VAN,,NJD,W,0,3,3,2,0,0,0,0,0,2,0,1,7,0.0,28,20:43,4,0,11,11,50.0
60,2022-03-17,60,29-003,VAN,,DET,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,20,21:53,3,1,7,5,58.3
61,2022-03-19,61,29-005,VAN,,CGY,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,21,20:29,1,0,10,3,76.9
62,2022-03-20,62,29-006,VAN,,BUF,L-OT,1,1,2,0,0,1,0,0,0,0,1,0,2,50.0,25,22:05,1,0,8,7,53.3
63,2022-03-23,63,29-009,VAN,@,COL,W,1,1,2,2,0,1,0,0,1,1,0,0,1,100.0,30,22:31,1,1,8,9,47.1
64,2022-03-24,64,29-010,VAN,@,MIN,L-OT,1,0,1,-2,0,0,1,0,0,0,0,0,4,25.0,29,21:47,2,1,10,5,66.7
65,2022-03-26,65,29-012,VAN,@,DAL,W,1,1,2,1,0,1,0,0,0,0,1,0,6,16.7,28,22:16,0,0,13,14,48.1
66,2022-03-28,66,29-014,VAN,@,STL,L,0,0,0,-3,0,0,0,0,0,0,0,0,5,0.0,24,20:31,1,0,3,8,27.3
67,2022-03-30,67,29-016,VAN,,STL,L,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,25,22:38,3,1,10,10,50.0
68,2022-04-03,68,29-020,VAN,,VEG,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,26,21:46,2,1,8,8,50.0
69,2022-04-06,69,29-023,VAN,@,VEG,W,0,2,2,2,2,0,0,0,0,2,0,0,2,0.0,23,18:17,5,2,6,5,54.5
70,2022-04-07,70,29-024,VAN,@,ARI,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,25,19:12,1,0,2,3,40.0
71,2022-04-09,71,29-026,VAN,,SJS,W,0,0,0,2,2,0,0,0,0,0,0,0,3,0.0,24,23:36,1,2,5,9,35.7
72,2022-04-12,72,29-029,VAN,,VEG,W,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,33,22:19,3,0,9,6,60.0
73,2022-04-14,73,29-031,VAN,,ARI,W,0,5,5,3,0,0,0,0,0,3,2,0,0,,22,18:46,0,1,7,5,58.3
74,2022-04-18,74,29-035,VAN,,DAL,W,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,22,20:48,2,0,13,7,65.0
75,2022-04-19,75,29-036,VAN,,OTT,L-SO,1,1,2,1,0,0,1,0,0,1,0,0,3,33.3,27,24:18,2,0,12,6,66.7
76,2022-04-21,76,29-038,VAN,@,MIN,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,24,20:36,1,2,14,8,63.6
77,2022-04-23,77,29-040,VAN,@,CGY,L,0,3,3,1,0,0,0,0,0,3,0,0,5,0.0,26,21:59,3,1,15,15,50.0
78,2022-04-26,78,29-043,VAN,,SEA,W,1,0,1,2,4,1,0,0,0,0,0,0,1,100.0,22,20:05,1,0,12,9,57.1
79,2022-04-28,79,29-045,VAN,,LAK,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,29,24:10,0,0,15,8,65.2
80,2022-04-29,80,29-046,VAN,@,EDM,L-SO,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,25,24:15,1,2,13,7,65.0
1,2021-01-18,1,27-310,VAN,@,CGY,L,0,1,1,0,0,0,0,0,0,1,0,0,0,,20,18:31,1,0,4,4,50.0
2,2021-01-20,2,27-312,VAN,,MTL,W,0,3,3,-1,0,0,0,0,0,1,2,0,2,0.0,28,19:59,2,0,4,7,36.4
3,2021-01-21,3,27-313,VAN,,MTL,L,0,1,1,-2,0,0,0,0,0,0,1,0,1,0.0,21,16:22,4,0,2,3,40.0
4,2021-01-23,4,27-315,VAN,,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,24,20:09,4,0,4,5,44.4
5,2021-01-25,5,27-317,VAN,,OTT,W,0,0,0,-1,4,0,0,0,0,0,0,0,2,0.0,22,17:25,5,1,7,6,53.8
6,2021-01-27,6,27-319,VAN,,OTT,W,2,1,3,2,4,2,0,0,1,0,1,0,4,50.0,22,19:00,4,0,1,1,50.0
7,2021-01-28,7,27-320,VAN,,OTT,W,0,1,1,0,0,0,0,0,0,0,1,0,0,,23,17:35,4,0,1,1,50.0
8,2021-01-30,8,27-322,VAN,@,WPG,W,0,1,1,3,0,0,0,0,0,1,0,0,2,0.0,25,21:18,1,0,6,3,66.7
9,2021-02-01,9,27-324,VAN,@,MTL,L,0,0,0,-3,0,0,0,0,0,0,0,0,0,,23,18:33,0,0,1,0,100.0
10,2021-02-02,10,27-325,VAN,@,MTL,L,0,1,1,-1,0,0,0,0,0,0,1,0,4,0.0,29,23:31,6,3,1,0,100.0
11,2021-02-04,11,27-327,VAN,@,TOR,L,1,1,2,-1,0,0,1,0,0,1,0,0,3,33.3,27,19:19,1,0,1,0,100.0
12,2021-02-06,12,27-329,VAN,@,TOR,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,18:49,1,1,0,1,0.0
13,2021-02-08,13,27-331,VAN,@,TOR,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,28,22:18,3,0,1,3,25.0
14,2021-02-11,14,27-334,VAN,,CGY,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,28,23:54,2,1,3,1,75.0
15,2021-02-13,15,27-336,VAN,,CGY,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,29,20:01,3,0,2,0,100.0
16,2021-02-15,16,27-338,VAN,,CGY,L-OT,0,1,1,1,0,0,0,0,0,0,1,0,2,0.0,26,24:52,3,1,3,3,50.0
17,2021-02-17,17,27-340,VAN,@,CGY,W,1,1,2,3,2,1,0,0,0,1,0,0,2,50.0,23,15:34,0,0,6,2,75.0
18,2021-02-19,18,27-342,VAN,,WPG,L,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,28,23:12,3,1,2,1,66.7
19,2021-02-21,19,27-344,VAN,,WPG,L-OT,0,2,2,-1,0,0,0,0,0,1,1,0,2,0.0,28,24:34,3,1,5,3,62.5
20,2021-02-23,20,27-346,VAN,,EDM,L,0,1,1,-1,2,0,0,0,0,1,0,0,1,0.0,25,22:59,3,0,8,2,80.0
21,2021-02-25,21,27-348,VAN,,EDM,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,28,22:45,0,0,2,5,28.6
22,2021-03-01,22,27-352,VAN,@,WPG,W,1,0,1,2,0,1,0,0,0,0,0,0,1,100.0,24,18:17,2,0,5,0,100.0
23,2021-03-02,23,27-353,VAN,@,WPG,L,1,0,1,-1,0,0,1,0,0,0,0,0,6,16.7,30,22:34,0,0,7,3,70.0
24,2021-03-04,24,27-355,VAN,,TOR,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,28,22:14,3,1,6,4,60.0
25,2021-03-06,25,27-357,VAN,,TOR,W,1,2,3,1,0,1,0,0,1,0,2,0,4,25.0,27,22:42,3,1,7,2,77.8
26,2021-03-08,26,27-359,VAN,,MTL,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,30,25:18,2,0,7,6,53.8
27,2021-03-10,27,27-361,VAN,,MTL,L,0,1,1,-2,7,0,0,0,0,0,1,0,1,0.0,24,19:10,1,0,9,7,56.3
28,2021-03-13,28,27-364,VAN,,EDM,W,0,1,1,1,2,0,0,0,0,0,1,0,2,0.0,25,21:24,1,1,3,5,37.5
29,2021-03-15,29,28-001,VAN,@,OTT,W,1,0,1,1,0,1,0,0,1,0,0,0,2,50.0,33,23:30,2,0,7,6,53.8
30,2021-03-17,30,28-003,VAN,@,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,31,22:57,3,0,2,2,50.0
31,2021-03-19,31,28-005,VAN,@,MTL,W,1,0,1,1,0,1,0,0,1,0,0,0,2,50.0,26,23:36,0,0,3,10,23.1
32,2021-03-20,32,28-006,VAN,@,MTL,L-SO,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,32,24:14,0,2,5,8,38.5
33,2021-03-22,33,28-008,VAN,,WPG,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,25,21:59,1,2,11,8,57.9
34,2021-03-24,34,28-010,VAN,,WPG,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,26,22:40,0,0,13,5,72.2
35,2021-04-18,35,28-035,VAN,,TOR,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,30,21:59,0,0,6,7,46.2
36,2021-04-20,36,28-037,VAN,,TOR,W,0,2,2,0,0,0,0,0,0,1,1,0,2,0.0,28,20:33,0,0,6,6,50.0
37,2021-04-22,37,28-039,VAN,,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,28,23:47,2,0,18,6,75.0
38,2021-04-24,38,28-041,VAN,,OTT,W,1,1,2,2,4,1,0,0,0,0,1,0,4,25.0,27,19:32,1,0,6,5,54.5
39,2021-04-26,39,28-043,VAN,@,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,25,18:14,2,1,3,4,42.9
40,2021-04-28,40,28-045,VAN,@,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,24,18:30,4,0,4,6,40.0
41,2021-04-29,41,28-046,VAN,@,TOR,L,1,0,1,-2,0,0,1,0,0,0,0,0,4,25.0,26,21:29,0,1,7,2,77.8
42,2021-05-01,42,28-048,VAN,@,TOR,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,23,20:22,1,0,7,8,46.7
43,2021-05-03,43,28-050,VAN,,EDM,L,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,24,22:16,0,0,5,11,31.3
44,2021-05-04,44,28-051,VAN,,EDM,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,22,20:30,2,2,6,5,54.5
45,2021-05-06,45,28-053,VAN,@,EDM,W,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,25,21:06,0,1,9,9,50.0
46,2021-05-08,46,28-055,VAN,@,EDM,L,1,0,1,-1,2,1,0,0,0,0,0,0,2,50.0,30,23:54,0,1,4,6,40.0
47,2021-05-10,47,28-057,VAN,@,WPG,W,0,1,1,2,4,0,0,0,0,1,0,0,3,0.0,30,19:40,2,1,9,9,50.0
48,2021-05-11,48,28-058,VAN,@,WPG,L,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,22,17:52,3,0,5,6,45.5
49,2021-05-13,49,28-060,VAN,@,CGY,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,26,19:55,0,0,9,10,47.4
50,2021-05-15,50,28-062,VAN,@,EDM,W,0,2,2,2,2,0,0,0,0,2,0,0,1,0.0,25,17:10,1,0,4,6,40.0
51,2021-05-16,51,28-063,VAN,,CGY,L-OT,1,2,3,1,0,0,0,1,0,1,1,0,2,50.0,28,22:42,0,1,6,8,42.9
52,2021-05-18,52,28-065,VAN,,CGY,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,25,19:10,1,0,10,8,55.6
53,2021-05-19,53,28-066,VAN,@,CGY,L,1,0,1,-2,0,1,0,0,0,0,0,0,2,50.0,27,21:14,0,0,6,8,42.9
1,2019-10-02,1,26-202,VAN,@,EDM,L,0,1,1,1,2,0,0,0,0,1,0,0,0,,24,19:51,1,0,5,1,83.3
2,2019-10-05,2,26-205,VAN,@,CGY,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,24,19:06,0,0,4,4,50.0
3,2019-10-09,3,26-209,VAN,,LAK,W,1,3,4,3,0,1,0,0,0,3,0,0,2,50.0,21,14:57,2,1,1,1,50.0
4,2019-10-12,4,26-212,VAN,,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,19:08,3,1,7,3,70.0
5,2019-10-15,5,26-215,VAN,,DET,W,2,0,2,1,2,0,2,0,0,0,0,0,4,50.0,24,16:28,0,1,3,2,60.0
6,2019-10-17,6,26-217,VAN,@,STL,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,24,21:39,2,1,3,2,60.0
7,2019-10-19,7,26-219,VAN,@,NJD,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,25,22:21,3,0,7,3,70.0
8,2019-10-20,8,26-220,VAN,@,NYR,W,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,20,17:44,2,1,1,1,50.0
9,2019-10-22,9,26-222,VAN,@,DET,W,0,2,2,1,2,0,0,0,0,1,1,0,3,0.0,20,16:33,1,0,2,4,33.3
10,2019-10-25,10,26-225,VAN,,WSH,L-SO,0,1,1,-1,2,0,0,0,0,1,0,0,3,0.0,27,22:09,2,1,6,4,60.0
11,2019-10-28,11,26-228,VAN,,FLA,W,2,0,2,2,0,2,0,0,0,0,0,0,4,50.0,20,16:19,1,0,6,4,60.0
12,2019-10-30,12,26-230,VAN,@,LAK,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,24,19:11,1,0,6,8,42.9
13,2019-11-01,13,26-232,VAN,@,ANA,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,21,20:45,2,0,2,4,33.3
14,2019-11-02,14,26-233,VAN,@,SJS,W,0,1,1,-1,0,0,0,0,0,0,1,0,1,0.0,17,15:14,0,0,7,2,77.8
15,2019-11-05,15,26-236,VAN,,STL,L-OT,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,25,21:00,8,1,4,5,44.4
16,2019-11-07,16,26-238,VAN,@,CHI,L,1,0,1,-2,6,0,1,0,0,0,0,0,2,50.0,26,21:34,1,0,4,2,66.7
17,2019-11-08,17,26-239,VAN,@,WPG,L,1,0,1,-1,0,1,0,0,0,0,0,0,1,100.0,22,19:34,1,1,5,1,83.3
18,2019-11-10,18,26-241,VAN,,NJD,L,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,26,22:26,1,0,4,1,80.0
19,2019-11-12,19,26-243,VAN,,NSH,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,25,19:10,1,1,6,2,75.0
20,2019-11-14,20,26-245,VAN,,DAL,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,27,24:29,3,1,3,6,33.3
21,2019-11-16,21,26-247,VAN,,COL,L-OT,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,26,23:50,2,1,8,5,61.5
22,2019-11-19,22,26-250,VAN,@,DAL,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,20:05,1,0,5,2,71.4
23,2019-11-21,23,26-252,VAN,@,NSH,W,1,1,2,0,0,0,1,0,0,0,1,0,2,50.0,23,19:30,0,2,1,2,33.3
24,2019-11-23,24,26-254,VAN,@,WSH,W,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,28,23:58,2,1,3,2,60.0
25,2019-11-25,25,26-256,VAN,@,PHI,L,1,0,1,-1,2,1,0,0,0,0,0,0,1,100.0,27,23:44,0,1,2,2,50.0
26,2019-11-27,26,26-258,VAN,@,PIT,L,2,0,2,0,2,1,1,0,0,0,0,0,2,100.0,33,22:07,3,0,2,4,33.3
27,2019-11-30,27,26-261,VAN,@,EDM,W,0,1,1,0,0,0,0,0,0,0,0,1,2,0.0,28,21:48,0,1,9,6,60.0
28,2019-12-01,28,26-262,VAN,,EDM,L,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,27,21:42,2,0,7,6,53.8
29,2019-12-03,29,26-264,VAN,,OTT,W,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,24,17:48,1,1,4,6,40.0
30,2019-12-07,30,26-268,VAN,,BUF,W,1,1,2,1,0,0,1,0,1,0,0,1,2,50.0,24,18:36,2,0,14,4,77.8
31,2019-12-10,31,26-271,VAN,,TOR,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,29,21:59,1,2,6,6,50.0
32,2019-12-12,32,26-273,VAN,,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,28,22:08,0,0,5,5,50.0
33,2019-12-14,33,26-275,VAN,@,SJS,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,25,21:30,1,0,10,3,76.9
34,2019-12-15,34,26-276,VAN,@,VEG,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,15:33,0,0,12,5,70.6
35,2019-12-17,35,26-278,VAN,,MTL,L,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,28,22:51,3,0,9,3,75.0
36,2019-12-19,36,26-280,VAN,,VEG,W,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,27,22:35,1,0,12,7,63.2
37,2019-12-21,37,26-282,VAN,,PIT,W,1,1,2,2,0,0,1,0,1,1,0,0,1,100.0,22,16:44,5,1,8,1,88.9
38,2019-12-23,38,26-284,VAN,,EDM,W,0,1,1,-1,0,0,0,0,0,0,1,0,1,0.0,28,19:24,3,2,10,5,66.7
39,2019-12-28,39,26-289,VAN,,LAK,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,25,19:10,3,1,6,5,54.5
40,2019-12-29,40,26-290,VAN,@,CGY,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,27,19:16,0,1,5,4,55.6
41,2020-01-02,41,26-294,VAN,,CHI,W,1,3,4,1,0,1,0,0,0,2,1,0,4,25.0,28,19:56,3,0,6,9,40.0
42,2020-01-04,42,26-296,VAN,,NYR,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,23,19:38,2,1,7,3,70.0
43,2020-01-07,43,26-299,VAN,@,TBL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,17:33,2,0,6,6,50.0
44,2020-01-09,44,26-301,VAN,@,FLA,L,0,0,0,0,14,0,0,0,0,0,0,0,4,0.0,27,18:26,4,0,8,6,57.1
45,2020-01-11,45,26-303,VAN,@,BUF,W,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,23,18:15,1,1,8,5,61.5
46,2020-01-12,46,26-304,VAN,@,MIN,W,0,2,2,0,0,0,0,0,0,1,1,0,2,0.0,21,18:07,1,1,11,4,73.3
47,2020-01-14,47,26-306,VAN,@,WPG,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,20:09,1,0,8,9,47.1
48,2020-01-16,48,26-308,VAN,,ARI,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,20,17:56,2,0,2,7,22.2
49,2020-01-18,49,26-310,VAN,,SJS,W,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,25,17:45,0,0,3,2,60.0
50,2020-01-27,50,26-319,VAN,,STL,W,2,0,2,2,0,2,0,0,1,0,0,0,3,66.7,24,19:00,1,3,8,3,72.7
51,2020-01-29,51,26-321,VAN,@,SJS,W,0,2,2,0,0,0,0,0,0,2,0,0,1,0.0,26,20:19,0,0,9,3,75.0
52,2020-02-01,52,26-324,VAN,@,NYI,W,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,25,18:22,2,1,10,4,71.4
53,2020-02-02,53,26-325,VAN,@,CAR,L-SO,0,1,1,2,2,0,0,0,0,1,0,0,1,0.0,29,22:37,4,0,5,9,35.7
54,2020-02-04,54,26-327,VAN,@,BOS,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,19:19,3,0,6,2,75.0
55,2020-02-06,55,26-329,VAN,@,MIN,L,1,0,1,-1,0,0,1,0,0,0,0,0,1,100.0,27,21:30,2,0,5,3,62.5
56,2020-02-08,56,26-331,VAN,,CGY,L,0,0,0,-2,5,0,0,0,0,0,0,0,1,0.0,24,20:11,3,0,8,5,61.5
57,2020-02-10,57,26-333,VAN,,NSH,W,1,1,2,2,2,1,0,0,0,1,0,0,2,50.0,24,18:27,1,0,4,3,57.1
58,2020-02-12,58,26-335,VAN,,CHI,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,26,23:01,1,0,7,6,53.8
59,2020-02-16,59,26-339,VAN,,ANA,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,19:13,0,0,8,5,61.5
60,2020-02-19,60,26-342,VAN,,MIN,L-SO,2,0,2,1,0,2,0,0,0,0,0,0,3,66.7,24,20:54,2,2,6,6,50.0
61,2020-02-22,61,26-345,VAN,,BOS,W,0,3,3,3,0,0,0,0,0,2,1,0,4,0.0,22,17:07,3,0,6,7,46.2
62,2020-02-25,62,26-348,VAN,@,MTL,W,0,1,1,-2,0,0,0,0,0,0,1,0,4,0.0,29,21:11,2,0,3,4,42.9
