Year,Player Name,fantasy_points,fppg,Pos_D_norm,Pos_LW_norm,Pos_RW_norm,GP_norm,G_norm,A_norm,SOG_norm,PPG_norm,PPA_norm,SHG_norm,SHA_norm,Hits_norm,BS_norm
2023,Matthew Tkachuk,496.5,6.20625,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.088530331277125,1.4955444885274722,3.056128119749987,2.6724625331360383,1.0489221208887605,3.479158279207755,0.9061114109080152,-0.4869995581362167,1.3727136545482228,-0.5561534346055739
2023,Elias Pettersson,490.75,5.984756097560975,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,2.3067378242050376,2.5604677736628054,1.509892563246337,3.0390753091568463,2.1904967536744246,-0.45113597788852455,2.3585267856844876,0.901125988235178,0.4816160453652376
2023,Brayden Point,478.5,5.907407407407407,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.1481922439703873,3.5235278277213857,1.781572944097235,1.8284048837640634,3.607690505804871,2.0294140629827586,-0.45113597788852455,-0.4869995581362167,-1.154996236889697,-0.14104564261724928
2023,Steven Stamkos,475.0,6.012658227848101,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.028868418583863,2.915132825963212,1.569147081488443,2.3858014446700846,4.74492089910092,2.5126621350577576,-0.45113597788852455,-0.4869995581362167,0.014541175566653903,-0.16698987961651957
2023,Vincent Trocheck,464.75,5.6676829268292686,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,1.3941453215677764,2.348041911054014,1.6372974914534275,2.470460112508822,1.3850833002160932,0.9061114109080152,-0.4869995581362167,1.8443013208612675,0.9486123113521028
2023,Frank Vatrano,457.5,5.579268292682927,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,2.6109353250841245,0.294591905835691,2.5450576049289477,3.0390753091568463,0.41858715606609526,3.6206061885010947,0.9357636137741353,1.4858946944633535,0.7410584153579405
2023,Sebastian Aho,453.75,5.8173076923076925,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,0.9692065058906008,2.509536158124429,2.418850531923611,1.6532231074793138,2.470460112508822,2.6737448257494236,0.9061114109080152,0.9357636137741353,-0.5702275306615215,-0.8155958045982767
2023,Evan Bouchard,453.25,5.595679012345679,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.1481922439703873,0.6843511528499066,3.1977453614891815,1.716925571582859,1.617537317536785,3.6402409698994216,-0.45113597788852455,-0.4869995581362167,-0.11750337100099863,1.4415528143382383
2023,Chris Kreider,450.75,5.496951219512195,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,2.813733659003516,1.2151039771404564,2.1309915882559034,4.460613300776908,1.0629179188327604,2.263358799704555,3.7812899575948395,0.3729478019645679,-0.7637073305997362
2023,Rasmus Dahlin,450.0,5.555555555555555,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.1481922439703873,0.887149486769298,1.4275298397492484,1.955809811971154,1.0489221208887605,1.5461659909077596,-0.45113597788852455,-0.4869995581362167,2.2027079472591815,2.7128204273024825
2023,Jesper Bratt,448.5,5.469512195121951,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,1.5969436554871679,2.631276394532403,2.162842820307676,1.3332297192127727,2.5126621350577576,-0.45113597788852455,0.9357636137741353,-0.21182090426360758,-0.42643224960922244
2023,Adrian Kempe,442.25,5.7435064935064934,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.9095445931973386,1.6983428224468633,1.993998806706027,2.1309915882559034,0.7646145225647482,2.83482751644109,3.6206061885010947,0.9357636137741353,0.6747639084049165,-0.4523764866084927
2023,MacKenzie Weegar,441.75,5.387195121951219,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,0.887149486769298,0.9318694936620671,1.5258181792722232,0.1959993259167236,1.2240006095244267,-0.45113597788852455,2.3585267856844876,2.146117427301616,3.906255329268916
2023,Joel Eriksson Ek,441.5,5.733766233766234,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.9095445931973386,1.9011411563662548,1.0734867354012616,2.465429524799516,2.754767710832834,0.7407525374494279,0.9061114109080152,-0.4869995581362167,1.6745297609885714,0.14434096437472388
2023,Jonathan Marchessault,441.25,5.3810975609756095,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,3.117931159882603,0.5778263893140804,2.4495039087736297,1.617537317536785,0.7407525374494279,-0.45113597788852455,-0.4869995581362167,0.5615828684897858,-0.6858746196019253
2023,Quinn Hughes,435.75,5.314024390243903,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,0.5829519858902109,3.976640191054752,1.3824876350392463,0.7646145225647482,4.6067371140494195,-0.45113597788852455,-0.4869995581362167,-0.9097706504069139,0.14434096437472388
2023,Mathew Barzal,434.0,5.425,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.088530331277125,1.191346987648385,2.7020850154020004,2.035437892100586,0.7646145225647482,2.5126621350577576,-0.45113597788852455,-0.4869995581362167,-0.4381829840938691,0.066508253376913
2023,Jason Robertson,433.75,5.289634146341464,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,1.799741989406559,2.2772332901844163,1.8921073478676087,1.9018449158607973,2.351579444366091,-0.45113597788852455,-0.4869995581362167,-0.004322331085867888,-0.478320723607763
2023,Nazem Kadri,433.25,5.283536585365853,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,1.799741989406559,1.9231901858364298,2.6246856850583793,2.1861525141848097,1.2240006095244267,-0.45113597788852455,-0.4869995581362167,-0.3815924641363037,-0.659930382602655
2023,Alex Ovechkin,431.25,5.458860759493671,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.028868418583863,2.0025403233259502,1.0734867354012616,2.5450576049289477,3.0390753091568463,1.7072486815994259,-0.45113597788852455,-0.4869995581362167,1.5802122277259625,-0.5820976716048442
2023,Jack Eichel,430.25,6.829365079365079,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.07427781549166801,2.0025403233259502,1.2859125980100536,2.640611301084266,2.470460112508822,1.0629179188327604,-0.45113597788852455,2.3585267856844876,-0.985224677017001,0.3000063863703456
2023,John Tavares,430.0,5.375,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.088530331277125,1.799741989406559,1.2151039771404564,2.656536917110152,1.9018449158607973,1.0629179188327604,-0.45113597788852455,-0.4869995581362167,1.0708975481078742,-0.3226553016121413
2023,Travis Konecny,428.0,5.631578947368421,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.8498826805040764,2.205338657245342,1.144295356270859,2.0991403562041304,0.4803069242407359,0.09642177468276265,7.692348354890714,0.9357636137741353,0.24090325539691537,-0.4523764866084927
2023,Aleksander Barkov,426.0,5.835616438356165,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.6708969424242899,1.191346987648385,2.7020850154020004,1.2869339388839285,0.7646145225647482,3.1569928978244226,-0.45113597788852455,2.3585267856844876,0.5049923485322204,0.014619779378372433
2023,Noah Dobson,425.0,5.379746835443038,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.028868418583863,-0.126842182827659,2.9145108780107924,0.9843472343920883,-0.372615870731301,2.995910207132756,-0.45113597788852455,0.9357636137741353,0.12772221548178464,3.38737058928351
2023,Jake Guentzel,421.0,6.2835820895522385,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,0.31292546626471673,1.9011411563662548,1.993998806706027,2.003586660048813,0.7646145225647482,2.0294140629827586,-0.45113597788852455,-0.4869995581362167,-0.5513640240089998,-0.5561534346055739
2023,Brock Nelson,420.0,5.121951219512195,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,2.3067378242050376,1.144295356270859,2.1946940523594485,1.9018449158607973,0.9018352281410942,0.9061114109080152,0.9357636137741353,-0.7399990905342176,-0.06321293161943843
2023,Cole Caufield,419.0,5.109756097560975,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.2078541566636496,1.6983428224468633,1.2859125980100536,3.2139334780161732,1.9018449158607973,1.2240006095244267,-0.45113597788852455,-0.4869995581362167,-0.4004559707888255,-0.7118188566011956
2023,Bo Horvat,417.5,5.154320987654321,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.1481922439703873,2.205338657245342,1.144295356270859,2.162842820307676,2.1861525141848097,0.5796698467577616,0.9061114109080152,0.9357636137741353,-0.32500194417873834,-0.19293411661578988
2023,Mika Zibanejad,417.25,5.151234567901234,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.1481922439703873,1.4955444885274722,1.9231901858364298,1.7328511876087453,2.754767710832834,2.351579444366091,2.263358799704555,5.2040531295051915,-0.532500517356478,0.14434096437472388
2023,Carter Verhaeghe,415.75,5.470394736842105,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.8498826805040764,2.3067378242050376,1.356721218879651,2.1309915882559034,1.617537317536785,1.3850833002160932,-0.45113597788852455,-0.4869995581362167,-0.2684114242211729,-0.7637073305997362
2023,Robert Thomas,415.75,5.070121951219512,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,1.4955444885274722,2.9145108780107924,0.9206447702885431,1.617537317536785,2.351579444366091,0.9061114109080152,2.3585267856844876,-1.1361327302371753,-0.06321293161943843
2023,Mitch Marner,415.25,6.018115942028985,-0.7028108361424706,-0.5021380379234317,2.375529420632071,0.4322492916512411,1.4955444885274722,2.843702257141195,0.7295373779779072,1.617537317536785,2.351579444366091,0.9061114109080152,-0.4869995581362167,-0.34386545083126013,0.040564016377642724
2023,Jack Hughes,414.0,6.67741935483871,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.014615902798405831,1.5969436554871679,1.993998806706027,2.5769088369807203,1.9018449158607973,2.83482751644109,-0.45113597788852455,-0.4869995581362167,-1.2681772768048278,-0.659930382602655
2023,Nick Suzuki,414.0,5.048780487804878,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,2.205338657245342,1.781572944097235,1.159529010676838,2.754767710832834,2.351579444366091,-0.45113597788852455,-0.4869995581362167,-0.174093890958564,-0.037268694620168144
2023,Clayton Keller,411.5,5.2756410256410255,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.9692065058906008,2.205338657245342,1.7107643232276377,1.8443304997899497,1.9018449158607973,2.6737448257494236,-0.45113597788852455,-0.4869995581362167,-1.07954221027961,-0.5042649606070333
2023,Brock Boeser,409.5,5.055555555555555,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.1481922439703873,2.915132825963212,1.0026781145316643,1.4621157151686779,3.8919981041288834,0.7407525374494279,-0.45113597788852455,-0.4869995581362167,-0.4004559707888255,-0.5302091976063036
2023,Mike Matheson,408.25,4.978658536585366,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,-0.025443015867963308,2.2772332901844163,1.1913802427286104,0.7646145225647482,2.995910207132756,2.263358799704555,-0.4869995581362167,-0.3061384375262165,3.5430360112791317
2023,Owen Tippett,405.75,5.201923076923077,-0.7028108361424706,-0.5021380379234317,2.375529420632071,0.9692065058906008,1.6983428224468633,0.4362091475748857,2.815793077369015,0.7646145225647482,-0.22574360670056995,-0.45113597788852455,-0.4869995581362167,1.3161231345906574,-0.06321293161943843
2023,Kevin Fiala,405.75,4.948170731707317,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,1.799741989406559,1.781572944097235,1.7965536517122906,2.470460112508822,2.351579444366091,-0.45113597788852455,-0.4869995581362167,-0.1929573976110858,-0.5561534346055739
2023,Brad Marchand,402.0,4.902439024390244,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,1.799741989406559,1.356721218879651,1.509892563246337,1.3332297192127727,2.351579444366091,3.6206061885010947,0.9357636137741353,0.6936274150574383,-0.37454377561068186
2023,Seth Jarvis,399.25,4.929012345679013,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.1481922439703873,2.205338657245342,1.0734867354012616,1.016198466443861,3.0390753091568463,0.41858715606609526,2.263358799704555,0.9357636137741353,0.7124909217099601,0.066508253376913
2023,Dylan Larkin,399.0,5.867647058823529,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.37258737895797894,2.205338657245342,1.2151039771404564,1.7328511876087453,3.323382907480859,1.2240006095244267,2.263358799704555,-0.4869995581362167,-0.6268180506190869,-0.40048801260995215
2023,Victor Hedman,398.75,5.112179487179487,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,0.9692065058906008,0.1773553180514281,3.1269367406195845,0.8887935382367704,0.4803069242407359,3.6402409698994216,-0.45113597788852455,-0.4869995581362167,-0.23068441091612937,1.3637201033404274
2023,Brandon Hagel,396.25,4.8323170731707314,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,1.4955444885274722,2.135616048445222,1.1436033946509516,-0.08830827240728868,0.09642177468276265,-0.45113597788852455,2.3585267856844876,-0.4193194774413473,-0.115101405617979
2023,Jordan Kyrou,395.5,4.823170731707317,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.2078541566636496,2.0025403233259502,1.2151039771404564,2.210619668385335,1.617537317536785,1.3850833002160932,-0.45113597788852455,-0.4869995581362167,-0.9663611703644792,-0.4523764866084927
2023,Trevor Moore,395.25,4.820121951219512,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,2.0025403233259502,0.507017768444483,2.0991403562041304,-0.08830827240728868,0.09642177468276265,2.263358799704555,-0.4869995581362167,0.25976676204943716,0.22217367537253474
2023,Josh Morrissey,394.0,4.864197530864198,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.1481922439703873,-0.126842182827659,2.843702257141195,1.3347107869615873,-0.08830827240728868,2.0294140629827586,-0.45113597788852455,-0.4869995581362167,0.24090325539691537,1.3896643403396978
2023,Alex DeBrincat,393.75,4.801829268292683,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.2078541566636496,1.5969436554871679,1.4983384606188457,1.9876610440229265,2.470460112508822,0.5796698467577616,-0.45113597788852455,-0.4869995581362167,-0.23068441091612937,-0.37454377561068186
2023,Joe Pavelski,392.25,4.783536585365853,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.2078541566636496,1.5969436554871679,1.4983384606188457,1.3028595549098148,2.470460112508822,0.9018352281410942,-0.45113597788852455,-0.4869995581362167,-0.042049344390911465,0.5335045193637782
2023,Adam Fox,389.5,5.409722222222222,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,0.6112350297310276,0.5829519858902109,2.631276394532403,0.39509944143429443,1.0489221208887605,3.6402409698994216,0.9061114109080152,0.9357636137741353,-0.6268180506190869,1.9085490803251035
2023,Drake Batherson,379.0,4.621951219512195,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.2078541566636496,1.6983428224468633,1.356721218879651,1.3347107869615873,1.3332297192127727,1.7072486815994259,-0.45113597788852455,-0.4869995581362167,0.3918113086170897,-0.42643224960922244
2023,Tim Stutzle,378.5,5.046666666666667,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.7902207678108142,0.6843511528499066,2.348041911054014,1.2710083228580422,-0.372615870731301,2.351579444366091,-0.45113597788852455,-0.4869995581362167,0.42953832192213326,-0.21887835361506017
2023,Blake Coleman,374.5,4.801282051282051,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.9692065058906008,1.9011411563662548,0.36540052670528833,1.2550827068321557,0.1959993259167236,-0.7089916787755689,4.977853577297634,2.3585267856844876,0.9199894948876998,0.19622943837326445
2023,Lucas Raymond,374.5,4.567073170731708,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.2078541566636496,2.0025403233259502,1.569147081488443,0.8091654581073388,1.0489221208887605,0.9018352281410942,-0.45113597788852455,-0.4869995581362167,-0.174093890958564,-0.5820976716048442
2023,John Carlson,373.25,4.551829268292683,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,-0.126842182827659,1.6399557023580402,1.016198466443861,1.0489221208887605,1.7072486815994259,-0.45113597788852455,-0.4869995581362167,-0.15523038430604222,3.750589907273294
2023,Tage Thompson,372.75,5.25,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.5515731170377655,1.799741989406559,0.5778263893140804,2.1309915882559034,1.9018449158607973,0.41858715606609526,2.263358799704555,-0.4869995581362167,0.03340468221917569,-0.5302091976063036
2023,Ryan O'Reilly,370.25,4.515243902439025,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,1.4955444885274722,1.7107643232276377,1.0799009305474063,3.323382907480859,1.5461659909077596,-0.45113597788852455,-0.4869995581362167,-0.985224677017001,0.17028520137399417
2023,Evgeni Malkin,369.25,4.503048780487805,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,1.5969436554871679,1.4983384606188457,1.3824876350392463,1.0489221208887605,1.2240006095244267,-0.45113597788852455,-0.4869995581362167,-0.9097706504069139,-0.19293411661578988
2023,Gustav Nyquist,367.75,4.540123456790123,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.1481922439703873,1.191346987648385,2.348041911054014,0.6499092978484755,0.7646145225647482,2.351579444366091,0.9061114109080152,0.9357636137741353,-0.7965896104917831,-0.296711064612871
2023,Moritz Seider,367.5,4.4817073170731705,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,-0.2282413497873547,1.0026781145316643,0.3632482093825218,0.1959993259167236,1.5461659909077596,-0.45113597788852455,0.9357636137741353,2.50452405369953,4.217586173260159
2023,Alex Tuch,367.0,4.8933333333333335,-0.7028108361424706,-0.5021380379234317,2.375529420632071,0.7902207678108142,1.0899478206886895,1.2859125980100536,1.2710083228580422,-0.08830827240728868,0.7407525374494279,0.9061114109080152,-0.4869995581362167,-0.09863986434847684,0.8448353633550216
2023,Roope Hintz,367.0,4.5875,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.088530331277125,1.9011411563662548,1.144295356270859,1.1117521625991789,1.617537317536785,1.0629179188327604,3.6206061885010947,0.9357636137741353,-0.7777261038392613,-0.296711064612871
2023,Nico Hischier,366.5,5.161971830985915,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.5515731170377655,1.5969436554871679,1.4983384606188457,1.1117521625991789,1.0489221208887605,1.0629179188327604,0.9061114109080152,-0.4869995581362167,-0.6268180506190869,-0.19293411661578988
2023,Mark Scheifele,366.25,4.949324324324325,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,0.730558855117552,1.3941453215677764,1.993998806706027,0.6658349138743619,1.0489221208887605,1.2240006095244267,-0.45113597788852455,-0.4869995581362167,-0.2684114242211729,-0.24482259061433045
2023,Jared McCann,366.25,4.578125,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.088530331277125,1.799741989406559,1.0026781145316643,1.6532231074793138,1.9018449158607973,1.5461659909077596,2.263358799704555,-0.4869995581362167,-0.6079545439665651,-0.5820976716048442
2023,Morgan Rielly,364.0,5.055555555555555,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,0.6112350297310276,-0.4310396837067461,2.2772332901844163,0.968421618366202,-0.372615870731301,2.351579444366091,-0.45113597788852455,-0.4869995581362167,0.3918113086170897,2.2717683983148875
2023,Nikolaj Ehlers,364.0,4.439024390243903,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.2078541566636496,1.3941453215677764,1.2151039771404564,1.9239585799193812,-0.6569234690553133,0.41858715606609526,-0.45113597788852455,-0.4869995581362167,-0.8909071437543921,-0.2707668276136007
2023,Charlie Coyle,363.75,4.435975609756097,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,1.3941453215677764,1.144295356270859,0.5543556016931577,1.3332297192127727,-0.06466091600890365,0.9061114109080152,5.2040531295051915,1.0143070281503088,0.2740621493710753
2023,Pavel Buchnevich,363.5,4.54375,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.088530331277125,1.5969436554871679,1.2151039771404564,1.509892563246337,1.617537317536785,0.9018352281410942,2.263358799704555,0.9357636137741353,-0.6645450639241305,-0.5561534346055739
2023,Anze Kopitar,363.25,4.484567901234568,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.1481922439703873,1.4955444885274722,1.781572944097235,0.33139697733074913,1.9018449158607973,1.5461659909077596,0.9061114109080152,2.3585267856844876,-0.7588625971867395,0.40378333436742675
2023,Kyle Palmieri,359.5,4.384146341463414,-0.7028108361424706,-0.5021380379234317,2.375529420632071,1.2078541566636496,1.9011411563662548,0.36540052670528833,1.6850743395310865,2.1861525141848097,0.9018352281410942,-0.45113597788852455,-0.4869995581362167,0.24090325539691537,-0.19293411661578988
2023,Dylan Strome,359.5,4.384146341463414,-0.7028108361424706,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,1.5969436554871679,1.4983384606188457,0.9047191542626567,1.0489221208887605,1.8683313722910921,-0.45113597788852455,-0.4869995581362167,-1.2304502634997843,0.3000063863703456
2023,Zach Werenski,359.25,5.132142857142857,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,0.4919112043445033,-0.025443015867963308,1.9231901858364298,1.4302644831169053,-0.08830827240728868,0.9018352281410942,-0.45113597788852455,-0.4869995581362167,-1.0229516903220446,2.0901587393199956
2023,Kyle Connor,357.5,5.5,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,0.19360164087819237,2.3067378242050376,0.5778263893140804,1.7328511876087453,0.7646145225647482,1.5461659909077596,-0.45113597788852455,-0.4869995581362167,-1.1927232501947407,-0.7896515675990065
2023,Ryan Nugent-Hopkins,357.5,4.46875,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,1.088530331277125,0.6843511528499066,2.135616048445222,1.1276777786250651,0.4803069242407359,2.83482751644109,-0.45113597788852455,3.7812899575948395,-0.2872749308736947,-0.42643224960922244
2023,Evander Kane,356.75,4.633116883116883,-0.7028108361424706,1.9909209003621455,-0.42083971088120603,0.9095445931973386,1.2927461546080807,0.08216604322689904,1.716925571582859,-0.08830827240728868,0.09642177468276265,0.9061114109080152,-0.4869995581362167,3.24020081314788,-0.5302091976063036
2023,Kris Letang,354.25,4.320121951219512,1.4224554647673955,-0.5021380379234317,-0.42083971088120603,1.2078541566636496,-0.126842182827659,1.569147081488443,0.8250910741332251,-0.6569234690553133,0.09642177468276265,-0.45113597788852455,0.9357636137741353,1.1274880680654396,2.245824161315617
